time,calibration,CI_lower,CI_upper,test
1.0,-0.11598840418424201,-0.2904385706059516,0.05846176223746753,T1
28.769699999999997,-0.034111399040456535,-0.2217846705821972,0.1535618725012841,T2
78.6681,0.0387832269340699,-0.14483134369384146,0.22239779756198128,T3
151.3752,0.11131657629062851,-0.06412727509671583,0.28676042767797283,T4
