predictor_value,partial_residual
1.0,0.7783757185469637
21.9,-0.21844025570193557
80.88,-0.7341597193870084
145.31,0.42150802028865947
1.0,0.28347917930278954
24.57,0.1982728321517882
72.55,-0.4107893184810826
148.85,-0.4298111182661507
1.0,0.4331659419435414
25.6,-0.5719914888681843
166.33,0.6285789536594504
166.87,-0.5255735022646532
1.0,-0.35738815681475616
24.77,-0.3134505628061062
79.66,0.5347823816542295
147.13,-0.3751996720076136
1.0,-0.24431012384816586
25.66,1.392540009054134
70.56,0.05891997277048448
148.87,-0.39838457904820024
1.0,-0.008638077664753205
23.69,0.6473344290289484
70.59,0.7322209614803338
146.54,-0.17580272850925638
1.0,0.28991027979436945
32.85,-0.5957771892761607
80.64,0.17278787273981422
150.8,-0.7852445859848103
1.0,-1.2506702590815248
20.61,0.6031146852553764
61.28,0.3179130347124444
140.49,-0.16381271252044163
1.0,-0.29327405469178225
34.03,-0.49509075696833066
83.64,-0.9223822322140959
150.87,0.22147631990790673
1.0,0.05792208721709102
28.69,-0.671028153101173
83.68,-0.2806256885134468
154.76,-0.5521635296190552
1.0,-0.35138126615199033
26.85,-0.3032054513915726
78.25,0.0783716644932613
145.78,-1.431639397569351
1.0,0.050302584001553644
30.21,0.285659293341966
74.19,-0.11602487912846465
140.39,0.4625766926003416
1.0,-0.5994790396491185
24.15,0.02279763261101729
74.46,-0.33441681291896563
141.71,0.19341844705120376
1.0,-0.034001580443869014
25.63,-0.6524525774126383
72.2,0.34972248154485985
145.07,0.07875243084889091
1.0,-0.5667192479813659
29.57,-0.22089469973372122
91.47,0.4345856251244816
145.65,-0.222946396128364
1.0,-0.18571615610354297
23.33,1.0806569829689112
72.94,-0.7460339525721105
137.74,-1.2467452028808315
1.0,0.003231086256467522
26.48,-0.3526084637890198
75.46,0.25514244459158675
147.65,-0.015896490496255633
1.0,0.2440215479169714
28.26,0.2955673355554026
74.58,-0.5294881802932574
145.92,-0.41562826091314
1.0,0.5027376583207989
