UID,n_responses,mean_confidence,sd_confidence,pct_1,pct_2,pct_3,pct_4,pct_5,pct_6,pct_endpoints,ERS_flag,restricted_range_flag
A054,420,4.766666666666667,1.4648900789876038,0.0,10.476190476190476,14.761904761904763,14.285714285714285,8.571428571428571,51.90476190476191,51.90476190476191,True,False
A055,420,3.835714285714286,1.6022539953660757,0.0,30.476190476190478,19.28571428571429,13.333333333333334,10.0,26.904761904761905,26.904761904761905,False,False
A056,420,3.914285714285714,1.520672415734834,0.0,23.333333333333332,23.095238095238095,19.28571428571429,7.380952380952381,26.904761904761905,26.904761904761905,False,False
A057,420,3.7,1.6966905875499716,0.0,39.04761904761905,16.904761904761905,8.095238095238095,6.904761904761905,29.04761904761905,29.04761904761905,False,False
A058,420,3.473809523809524,1.7401011579803476,0.0,50.0,12.142857142857142,7.380952380952381,1.4285714285714286,29.04761904761905,29.04761904761905,False,False
A059,420,3.876190476190476,1.6962417426626093,0.0,35.23809523809524,14.047619047619047,9.285714285714286,10.714285714285714,30.714285714285715,30.714285714285715,False,False
A060,420,4.811904761904762,1.4722091239059336,0.0,14.285714285714285,6.904761904761905,12.857142857142856,15.238095238095239,50.71428571428571,50.71428571428571,True,False
A061,420,5.1571428571428575,1.3658191623770695,0.0,9.761904761904763,7.857142857142857,4.285714285714286,13.095238095238097,65.0,65.0,True,False
A062,420,3.7285714285714286,1.635712089651429,0.0,35.714285714285715,17.61904761904762,10.714285714285714,10.0,25.952380952380956,25.952380952380956,False,False
A063,420,3.2642857142857142,1.0699455584864057,0.0,26.42857142857143,40.0,15.95238095238095,15.95238095238095,1.6666666666666667,1.6666666666666667,False,False
A064,420,4.2595238095238095,1.5850674791670225,0.0,21.19047619047619,15.714285714285714,15.476190476190476,11.190476190476192,36.42857142857142,36.42857142857142,False,False
A065,420,3.1023809523809525,1.3330726248128208,0.0,43.333333333333336,31.428571428571427,9.285714285714286,3.571428571428571,12.380952380952381,12.380952380952381,False,False
A066,420,3.7261904761904763,1.5148524072202119,0.0,29.28571428571429,21.904761904761905,17.857142857142858,8.80952380952381,22.142857142857142,22.142857142857142,False,False
A067,420,3.15,1.4488494324132841,0.0,51.42857142857142,15.714285714285714,12.619047619047619,6.904761904761905,13.333333333333334,13.333333333333334,False,False
A068,420,4.785714285714286,1.385842398849656,0.0,8.571428571428571,12.857142857142856,18.80952380952381,10.952380952380953,48.80952380952381,48.80952380952381,False,False
A069,420,3.25,1.3580397918957732,0.0,41.19047619047619,23.333333333333332,15.476190476190476,9.285714285714286,10.714285714285714,10.714285714285714,False,False
A070,420,3.3714285714285714,1.709203741293976,0.0,55.714285714285715,5.952380952380952,7.6190476190476195,6.904761904761905,23.809523809523807,23.809523809523807,False,False
A071,420,4.069047619047619,1.5207378085041117,0.0,20.952380952380953,21.904761904761905,13.80952380952381,15.95238095238095,27.380952380952383,27.380952380952383,False,False
A072,420,4.538095238095238,1.4675409889178161,0.0,12.619047619047619,18.095238095238095,11.190476190476192,19.047619047619047,39.04761904761905,39.04761904761905,False,False
A073,420,3.8642857142857143,1.3264918522791511,0.0,17.38095238095238,29.28571428571429,16.904761904761905,22.380952380952383,14.047619047619047,14.047619047619047,False,False
A074,420,3.7476190476190476,1.8248141233668669,0.0,46.19047619047619,7.857142857142857,6.428571428571428,4.0476190476190474,35.476190476190474,35.476190476190474,False,False
A075,420,3.5619047619047617,1.705942496093368,0.0,45.0,14.285714285714285,7.6190476190476195,5.714285714285714,27.380952380952383,27.380952380952383,False,False
A076,420,3.219047619047619,1.3590039338566149,0.0,39.285714285714285,30.952380952380953,11.190476190476192,5.714285714285714,12.857142857142856,12.857142857142856,False,False
A077,420,4.178571428571429,1.7074923642240383,0.0,26.904761904761905,16.428571428571427,9.523809523809524,6.190476190476191,40.95238095238095,40.95238095238095,False,False
A078,420,3.007142857142857,1.3262347976482183,0.0,50.71428571428571,24.285714285714285,8.80952380952381,5.952380952380952,10.238095238095237,10.238095238095237,False,False
A079,420,3.8785714285714286,1.5896496535836964,0.0,28.095238095238095,20.476190476190474,15.0,8.333333333333332,28.095238095238095,28.095238095238095,False,False
A080,420,4.2785714285714285,1.444607405402925,0.0,11.428571428571429,25.476190476190474,21.19047619047619,7.6190476190476195,34.285714285714285,34.285714285714285,False,False
A081,420,4.7023809523809526,1.2063847835317878,0.0,3.8095238095238098,14.523809523809526,25.476190476190474,20.0,36.19047619047619,36.19047619047619,False,False
A082,420,3.8190476190476192,1.6626226651303946,0.0,35.0,14.523809523809526,13.095238095238097,8.333333333333332,29.04761904761905,29.04761904761905,False,False
A083,420,4.511904761904762,1.5316396413347553,0.0,14.285714285714285,16.666666666666664,17.61904761904762,6.428571428571428,45.0,45.0,False,False
A084,420,3.2285714285714286,1.2417336626343007,0.0,38.095238095238095,24.761904761904763,19.523809523809526,11.428571428571429,6.190476190476191,6.190476190476191,False,False
A085,420,4.385714285714286,1.8445004923132657,0.0,31.9047619047619,7.380952380952381,5.714285714285714,0.2380952380952381,54.761904761904766,54.761904761904766,True,False
A086,420,4.283333333333333,1.4812135685445273,0.0,15.0,19.761904761904763,21.666666666666668,9.047619047619047,34.523809523809526,34.523809523809526,False,False
A087,420,4.483333333333333,1.6985767826961486,0.0,20.238095238095237,18.333333333333332,6.666666666666667,2.380952380952381,52.38095238095239,52.38095238095239,True,False
A088,420,4.364285714285714,1.5287727975802052,0.0,15.476190476190476,21.666666666666668,10.714285714285714,15.238095238095239,36.904761904761905,36.904761904761905,False,False
A089,420,4.445238095238095,1.5903501334592884,0.0,17.142857142857142,18.333333333333332,11.428571428571429,9.047619047619047,44.047619047619044,44.047619047619044,False,False
A090,420,3.033333333333333,0.9517391859761339,0.0,30.952380952380953,44.761904761904766,16.904761904761905,4.761904761904762,2.619047619047619,2.619047619047619,False,True
A091,420,4.2023809523809526,1.4523436898444775,0.0,20.714285714285715,6.190476190476191,34.04761904761905,10.238095238095237,28.809523809523807,28.809523809523807,False,False
A092,420,3.8904761904761904,1.6458249085195402,0.0,31.428571428571427,16.19047619047619,15.0,6.666666666666667,30.714285714285715,30.714285714285715,False,False
A093,420,4.411904761904762,0.9569996822688667,0.0,1.9047619047619049,13.333333333333334,40.95238095238095,29.28571428571429,14.523809523809526,14.523809523809526,False,True
