predictor_value,partial_residual
22,0.4649784253809083
21,-0.2756252210628379
21,-0.02671402351326224
22,-0.8483828443110929
22,-0.23280666449279938
23,0.5212208588721712
21,-0.14439539903572446
24,0.3420273635358457
23,-0.5068779437864785
20,-1.357628878706949
26,-1.1302420130949689
28,0.013150308051808612
26,-0.3501664331662624
29,-0.28564996783382557
26,-0.05657817335980028
29,0.03380933866799171
28,-0.34884263607405613
26,-0.459465301133007
25,0.6978249543899915
31,0.20241272626975015
32,0.1280297692783126
33,0.3345003713776921
32,-0.025639922554275302
33,0.2386946126473219
34,-0.7865407018967235
30,-0.636308128062645
31,0.40069141641490796
32,-0.4064224886448462
31,0.8345798176470203
38,-1.0294101884832492
38,-1.1929449721844023
38,0.19170007960925062
38,-1.2388167733710187
37,-1.3427676305354228
38,-1.4895634337039159
36,-1.5221820583600332
38,-0.08153541145091672
35,-0.05963676682715768
41,-1.1230102028792293
41,-0.29328578368595215
43,-0.29760009483490657
44,0.06644049494548238
43,0.753864434296059
44,-0.2393866664594791
42,-0.5604826660816651
40,-1.0193308645114105
42,-0.561109610260538
43,0.7362746598786885
48,-0.13142326108345742
47,0.5700100491771164
48,-0.19713613105869868
45,-0.10206334645091658
47,-0.11381659717318382
47,-0.9936301831108724
48,-1.173529392220574
49,-0.0063257005365288665
46,-1.2937942284832493
52,-0.5732126873072833
50,-0.05431255173745647
50,-0.23624878368511526
51,0.12765324172279646
53,-0.48686001756753744
53,-0.6279919992551755
54,-1.5838272246690446
52,0.050535709971816445
50,-0.7346662994814568
50,-0.781373033876331
56,-0.34739619530041244
55,0.08315957536100138
58,-0.05227943977520938
58,0.30192481342327
59,-0.32300470073699494
58,0.08217524281670369
58,-0.8388609669039879
59,-0.14189923841820695
56,1.0486433159746826
56,0.6054392783373738
61,-1.1618312933831012
63,-0.7659442244715865
60,-1.1602144276108974
64,0.05685474775352184
60,-1.4549340703870803
61,-0.5102715319493917
60,-1.778347345797596
64,-0.23129547122333727
60,-0.1685649342365761
63,0.3913807735821625
66,-0.07918137431428696
69,-1.4327472872962983
68,-0.5076307203221632
68,-0.9160843733388035
66,-0.43415227845204785
68,-0.14352042435969053
66,0.11081896089333387
70,-1.5588675507617284
69,-1.0605767888048354
68,-1.1443463765902528
