predictor_value,partial_residual
7.25,0.10988786466627826
7.25,0.14089425824785168
7.25,0.17468154308342482
7.25,0.21713056086810117
5.75,0.19115126295941604
5.75,0.12229011924225812
5.75,-0.01554582888062013
5.75,0.044226654802262
6.5,0.0022516766371060704
6.5,-0.0808329825371546
6.5,0.2501112122158074
6.5,0.29256023000048376
5.25,0.09386681119693126
5.25,-0.0037604226215352393
5.25,0.0071416138078320285
5.25,0.18100515024654823
8.0,0.13360440716252447
8.0,0.22492387220071536
8.0,0.22406422523987696
8.0,-0.013320200994629647
5.0,0.063993087838523
5.0,0.1123229473183022
5.0,0.16621458930608138
5.0,0.2228871225478606
8.0,0.10088798989679966
8.0,0.00047986482433311217
8.0,0.1830051342121521
8.0,0.08259700913968566
8.25,-0.0062514618502039765
8.25,0.25914500316928946
8.25,0.16151776935082274
8.25,0.03822439587215043
7.0,0.17375552561113916
7.0,-0.10105672367377903
7.0,-0.04128423999089691
7.0,0.15268365360002512
8.5,0.21101755667947159
8.5,-0.149119655259972
8.5,0.17904364823898994
8.5,0.19550746717635742
8.5,0.1374712895434284
8.5,0.03706316447096185
8.5,0.2511354152140897
8.5,-0.13498699557266275
7.5,0.1331995811826021
7.5,0.15554424181507243
7.5,0.19521236834574873
7.5,0.11768949167948793
6.75,0.03555151719558955
6.75,-0.04753314197867123
6.75,-0.025188481346200914
6.75,0.16877941224472112
7.25,0.16187527448917233
7.25,-0.07272826049133424
7.25,0.22388806165231873
7.25,0.18379300803646975
7.5,0.026255731633852517
7.5,0.06870474941852876
7.5,0.242568285857245
7.5,0.16226451793698426
8.0,0.11297584004597767
8.0,0.30416284238289965
8.0,0.23840164910684475
8.0,-0.33388656928256505
7.0,0.0549530670706181
7.0,-0.03679332505274545
7.0,0.1686171927412795
7.0,0.1996235863228527
7.25,0.11235156621810621
7.25,0.3091003510630282
7.25,0.060273300625418746
7.25,-0.18299196730419082
7.25,0.1863899178668455
7.25,0.20873457849931593
7.25,-0.1371791179830248
7.25,0.17954156131283422
7.75,-0.24082230414788983
7.75,0.08734099935107212
7.75,0.2813088929419941
7.75,0.33241964367577326
9.0,0.12135388876853682
9.0,0.32398351530856173
9.0,-0.05935800422419034
9.0,-0.034232452337719974
8.25,0.08083809033842582
8.25,0.15483408947841093
8.25,0.1972831072630873
8.25,0.23973212504776342
7.5,-0.038181627055239656
7.5,0.07569596215800799
7.5,0.12680671289178713
7.5,0.3121128735336063
6.25,0.10921716831605101
6.25,0.16310881030383018
6.25,0.18267257968230066
6.25,0.10236881176203984
7.25,0.11562454198480238
7.25,0.0325398828105416
7.25,0.04622281049390903
7.25,0.09733356122768816
7.25,0.2218791913150941
7.25,0.12147106624262743
7.25,0.14381572687509775
7.25,-0.09078780810540882
7.75,0.06199139234444498
7.75,0.09577867718001834
7.75,0.16944755208885445
7.75,0.15779146434316496
9.5,0.20701278644591845
9.5,0.23801918002749164
9.5,0.02352000219919101
9.5,0.05452639578076421
7.25,0.17331789869227515
7.25,0.21298602522295146
7.25,0.1125779001504848
7.25,-0.002053740379084734
7.25,0.1731207829865134
7.25,0.19546544361898394
7.25,-0.024914575904419756
7.25,0.14894896053429635
6.75,0.03744609252536987
6.75,0.2227522531671889
6.75,-0.16337015761956344
6.75,0.03337862722535864
7.75,0.19641085737264166
7.75,0.096002732300175
7.75,0.13845175008485125
7.75,0.029381892063281817
5.5,-0.1771974909501336
5.5,0.2737185982537653
5.5,0.19063393907950454
5.5,-0.04985043759610486
7.0,0.03093050820564104
7.0,0.09348388314252322
7.0,0.13593290092719945
7.0,0.1783819187118757
7.5,0.33244638501663004
7.5,-0.06511864997322526
7.5,-0.011227007985446083
7.5,-0.10297340010880975
7.75,0.2103932828516001
7.75,0.10998515777913345
7.75,0.15521506681780964
7.75,-0.06206500226449094
7.75,-0.11948004433151335
7.75,0.07448784925940868
7.75,0.096832509891879
7.75,0.15938588482876118
7.25,0.22438686713930472
7.25,-0.030321024993407664
7.25,0.1549851356484115
7.25,-0.25402252354454674
7.5,0.21976585814935645
7.5,-0.1750182855864988
7.5,0.15314501791246315
7.5,0.2042557686462423
6.0,0.14332559307741086
6.0,0.04569835925894425
6.0,0.1966766472914546
6.0,0.11637287937119375
7.25,-0.05878761729912546
7.25,-0.15919574237159212
7.25,0.04621477542243296
7.25,0.22007831186114918
7.75,0.31307765060523773
7.75,0.06981238267562831
7.75,-0.042038366599941285
7.75,-0.12822297621530507
8.0,0.14580429623663665
8.0,0.039515329469067065
8.0,0.19049361750157728
8.0,0.24438525948935635
8.0,0.1389690739647626
8.0,0.20152244890164478
8.0,-0.06184717618017059
8.0,0.2864204844709974
7.75,0.03022035586897956
7.75,0.0726693736536558
7.75,0.24931380134637207
7.75,0.1575674092230083
5.75,0.11743010101284883
5.75,0.014241084686382008
5.75,0.17944288817599535
5.75,0.23611542141777458
8.5,0.05208629730782814
8.5,0.22594983374654437
8.5,0.022893280121346546
8.5,0.1794333506618569
