composite_ID,UID,test,Theta,SE,TSVR_hours,Days,Days_squared,log_Days_plus1
A018_1,A018,1,0.34396127,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A018_2,A018,2,-0.10368377,0.3,34.03,1.4179166666666667,2.0104876736111112,0.8829062878545713
A018_3,A018,3,-0.6740158,0.3,83.64,3.485,12.145225,1.5007384955107592
A018_4,A018,4,0.015628511,0.3,150.87,6.28625,39.5169390625,1.9859890103776225
A019_1,A019,1,-0.44238952,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A019_2,A019,2,-1.233944,0.3,28.69,1.1954166666666668,1.4290210069444447,0.7863718538732487
A019_3,A019,3,-1.1916012,0.3,83.68,3.486666666666667,12.156844444444445,1.5011100355484719
A019_4,A019,4,-1.652823,0.3,154.76,6.448333333333333,41.581002777777776,2.007990293717305
A020_1,A020,1,-0.036810145,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A020_2,A020,2,-0.4131784,0.3,26.85,1.1187500000000001,1.2516015625000003,0.7508262921466236
A020_3,A020,3,-0.9177355,0.3,78.25,3.2604166666666665,10.630316840277777,1.4493669645749654
A020_4,A020,4,-2.2843106,0.3,145.78,6.074166666666667,36.89550069444444,1.956449650961876
A021_1,A021,1,1.366235,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A021_2,A021,2,0.648662,0.3,30.21,1.25875,1.5844515625000002,0.8148115629243012
A021_3,A021,3,0.3772473,0.3,74.19,3.09125,9.5558265625,1.4088505468332533
A021_4,A021,4,0.77024406,0.3,140.39,5.8495833333333325,34.217625173611104,1.9241878231734733
A022_1,A022,1,0.1020859,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A022_2,A022,2,0.4643598,0.3,24.15,1.0062499999999999,1.0125390624999997,0.6962673078961887
A022_3,A022,3,-0.11233316,0.3,74.46,3.1024999999999996,9.625506249999997,1.4115965439821088
A022_4,A022,4,0.0056279004,0.3,141.71,5.904583333333334,34.864104340277784,1.932185442293757
A023_1,A023,1,0.8812526,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A023_2,A023,2,-0.48242265,0.3,25.63,1.0679166666666666,1.1404460069444444,0.7265416592514038
A023_3,A023,3,0.13040453,0.3,72.2,3.0083333333333333,9.050069444444444,1.388375527323715
A023_4,A023,4,0.004668119,0.3,145.07,6.044583333333333,36.5369876736111,1.9522590000009294
A024_1,A024,1,0.33348504,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A024_2,A024,2,0.10314593,0.3,29.57,1.2320833333333334,1.518029340277778,0.8029353795449234
A024_3,A024,3,0.1529355,0.3,91.47,3.81125,14.5256265625,1.5709569256158187
A024_4,A024,4,-0.7700928,0.3,145.65,6.0687500000000005,36.82972656250001,1.9556836608822936
A025_1,A025,1,0.99917114,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A025_2,A025,2,1.6789465,0.3,23.33,0.9720833333333333,0.9449460069444444,0.679090513570211
A025_3,A025,3,-0.15189764,0.3,72.94,3.0391666666666666,9.236534027777777,1.3960384000692843
A025_4,A025,4,-1.1388493,0.3,137.74,5.739166666666667,32.93803402777778,1.9079362773197304
A026_1,A026,1,1.0569059,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A026_2,A026,2,0.062489662,0.3,26.48,1.1033333333333333,1.2173444444444443,0.7435233878850122
A026_3,A026,3,0.7757372,0.3,75.46,3.1441666666666666,9.885784027777778,1.421701722938647
A026_4,A026,4,-0.26765063,0.3,147.65,6.152083333333334,37.84812934027778,1.9674036895557554
A027_1,A027,1,0.9770042,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A027_2,A027,2,0.3337341,0.3,28.26,1.1775,1.38650625,0.7781774297445209
A027_3,A027,3,-0.7031997,0.3,74.58,3.1075,9.65655625,1.412814570929286
A027_4,A027,4,-0.8390413,0.3,145.92,6.079999999999999,36.96639999999999,1.9572739077056283
A028_1,A028,1,1.5710772,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A028_2,A028,2,-0.19436406,0.3,22.82,0.9508333333333333,0.9040840277777777,0.668256631714819
A028_3,A028,3,-0.0985842,0.3,72.26,3.0108333333333337,9.065117361111113,1.388999033527018
A028_4,A028,4,-0.7637951,0.3,138.91,5.787916666666667,33.49997934027778,1.9151440707301324
A029_1,A029,1,1.7016916,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A029_2,A029,2,0.3401657,0.3,28.43,1.1845833333333333,1.4032376736111112,0.7814251162364958
A029_3,A029,3,1.2822845,0.3,93.26,3.8858333333333337,15.099700694444447,1.5863398611881236
A029_4,A029,4,0.7683035,0.3,143.14,5.964166666666666,35.57128402777777,1.9407779542253445
A030_1,A030,1,0.33380765,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A030_2,A030,2,1.2043047,0.3,32.95,1.3729166666666668,1.8849001736111115,0.8641198595452456
A030_3,A030,3,-0.12868379,0.3,71.93,2.9970833333333338,8.982508506944447,1.3855649284819107
A030_4,A030,4,0.33196774,0.3,150.46,6.269166666666667,39.302450694444445,1.9836416586571268
A031_1,A031,1,2.2557483,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A031_2,A031,2,0.018638758,0.3,32.41,1.3504166666666666,1.8236251736111109,0.8545926174039392
A031_3,A031,3,-0.04251805,0.3,71.56,2.981666666666667,8.890336111111113,1.3817004921096632
A031_4,A031,4,-0.57443035,0.3,143.85,5.9937499999999995,35.92503906249999,1.9450168930780982
A032_1,A032,1,0.8067235,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A032_2,A032,2,-0.12246857,0.3,57.18,2.3825,5.67630625,1.218615081062806
A032_3,A032,3,0.6580906,0.3,80.16,3.34,11.1556,1.4678743481123135
A032_4,A032,4,1.5530372,0.3,144.51,6.021249999999999,36.25545156249999,1.9489412648645053
A033_1,A033,1,0.43369794,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A033_2,A033,2,0.5100616,0.3,29.16,1.215,1.4762250000000001,0.7952524034970989
A033_3,A033,3,0.9657034,0.3,72.6,3.025,9.150625,1.3925249108705269
A033_4,A033,4,-0.40873924,0.3,168.33,7.013750000000001,49.19268906250001,2.08115881631933
A034_1,A034,1,2.0359054,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A034_2,A034,2,0.65717703,0.3,26.08,1.0866666666666667,1.1808444444444444,0.7355678964438975
A034_3,A034,3,-0.10081277,0.3,74.28,3.095,9.579025000000001,1.409766717305033
A034_4,A034,4,-0.1552254,0.3,145.38,6.0575,36.69330625,1.9540908811455073
A035_1,A035,1,-0.06479133,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A035_2,A035,2,0.7425775,0.3,44.76,1.865,3.478225,1.052568350166703
A035_3,A035,3,-0.4961729,0.3,79.98,3.3325,11.10555625,1.466144742607624
A035_4,A035,4,-0.98961914,0.3,152.47,6.352916666666666,40.359550173611105,1.995097059907196
A036_1,A036,1,1.3283472,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A036_2,A036,2,-0.15242939,0.3,21.63,0.90125,0.8122515625,0.6425115645913656
A036_3,A036,3,-0.39740184,0.3,71.47,2.9779166666666668,8.867987673611111,1.3807582316619962
A036_4,A036,4,-1.0100961,0.3,143.85,5.9937499999999995,35.92503906249999,1.9450168930780982
A037_1,A037,1,1.1801162,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A037_2,A037,2,1.2522094,0.3,23.7,0.9874999999999999,0.9751562499999998,0.6868775675463499
A037_3,A037,3,0.29365978,0.3,72.08,3.0033333333333334,9.020011111111112,1.3871273474237826
A037_4,A037,4,-0.16601759,0.3,143.66,5.985833333333333,35.830200694444436,1.9438842888617656
A038_1,A038,1,1.2059275,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A038_2,A038,2,-0.16850944,0.3,71.85,2.99375,8.9625390625,1.3847306391437078
A038_3,A038,3,0.9667946,0.3,72.86,3.035833333333333,9.216284027777776,1.3952128066271372
A038_4,A038,4,-0.017467948,0.3,152.89,6.370416666666666,40.58220850694444,1.9974742401074705
A039_1,A039,1,2.174663,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A039_2,A039,2,1.3026897,0.3,28.65,1.1937499999999999,1.4250390624999998,0.7856124082320387
A039_3,A039,3,0.567675,0.3,98.84,4.118333333333333,16.96066944444444,1.632828865224676
A039_4,A039,4,0.72307914,0.3,246.24,10.26,105.2676,2.421256622711544
A040_1,A040,1,-0.5069201,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A040_2,A040,2,0.14172223,0.3,26.26,1.0941666666666667,1.1972006944444447,0.7391557017675006
A040_3,A040,3,-1.6828778,0.3,71.28,2.97,8.820900000000002,1.3787660946990992
A040_4,A040,4,-1.6119773,0.3,143.53,5.980416666666667,35.765383506944445,1.9431086093574954
A041_1,A041,1,1.1962991,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A041_2,A041,2,-1.1736511,0.3,31.78,1.3241666666666667,1.7534173611111112,0.8433615518513973
A041_3,A041,3,0.2872409,0.3,75.74,3.1558333333333333,9.959284027777777,1.424512969770031
A041_4,A041,4,0.1290578,0.3,141.84,5.91,34.9281,1.9329696377795786
A042_1,A042,1,-0.8806226,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A042_2,A042,2,-0.99250966,0.3,28.93,1.2054166666666666,1.4530293402777776,0.7909164555219504
A042_3,A042,3,-0.17139933,0.3,72.17,3.0070833333333336,9.042550173611112,1.388063628376445
A042_4,A042,4,-1.260689,0.3,146.02,6.084166666666667,37.017084027777784,1.9578622468412672
A043_1,A043,1,1.0349586,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A043_2,A043,2,0.5667534,0.3,25.62,1.0675000000000001,1.1395562500000003,0.7263401479157092
A043_3,A043,3,0.56906503,0.3,64.94,2.705833333333333,7.321534027777776,1.3099081547346048
A043_4,A043,4,-0.36708274,0.3,149.33,6.222083333333334,38.71432100694445,1.9771434616052734
A044_1,A044,1,-0.0888245,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A044_2,A044,2,-0.37333766,0.3,47.66,1.9858333333333331,3.943534027777777,1.093878881528862
A044_3,A044,3,-1.308094,0.3,91.63,3.8179166666666666,14.57648767361111,1.5723416077929249
A044_4,A044,4,-1.7971689,0.3,155.27,6.4695833333333335,41.855508506944446,2.0108392189188016
A045_1,A045,1,-0.9017756,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A045_2,A045,2,-1.0143217,0.3,24.66,1.0275,1.0557562500000002,0.7068035070074309
A045_3,A045,3,-1.1242429,0.3,72.23,3.0095833333333335,9.057591840277778,1.3886873290203638
A045_4,A045,4,-1.2476392,0.3,151.52,6.3133333333333335,39.858177777777776,1.9896991661789745
A046_1,A046,1,-0.7687857,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A046_2,A046,2,-1.3034526,0.3,24.32,1.0133333333333334,1.0268444444444447,0.699791723278614
A046_3,A046,3,-1.624248,0.3,73.05,3.0437499999999997,9.264414062499998,1.3971724792670734
A046_4,A046,4,-1.154563,0.3,147.94,6.164166666666667,37.99695069444444,1.9690917483983523
A047_1,A047,1,-0.7466336,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A047_2,A047,2,-0.5145792,0.3,23.46,0.9775,0.9555062500000001,0.6818334206596719
A047_3,A047,3,-1.2429395,0.3,76.85,3.202083333333333,10.253337673611108,1.4355804340522749
A047_4,A047,4,-1.600209,0.3,144.22,6.009166666666666,36.11008402777777,1.9472188161863455
A048_1,A048,1,1.0764405,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A048_2,A048,2,-0.06019045,0.3,23.91,0.99625,0.9925140625,0.6912704205470851
A048_3,A048,3,0.14282681,0.3,81.15,3.38125,11.4328515625,1.477334071800763
A048_4,A048,4,0.09614354,0.3,146.3,6.095833333333334,37.15918402777779,1.9595077573206972
A049_1,A049,1,2.1010969,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A049_2,A049,2,-0.5321013,0.3,27.12,1.1300000000000001,1.2769000000000004,0.7561219797213337
A049_3,A049,3,0.37812865,0.3,111.38,4.640833333333333,21.537334027777774,1.730031808732516
A049_4,A049,4,0.034191336,0.3,168.86,7.035833333333334,49.50295069444445,2.083910706734293
A050_1,A050,1,-0.39878848,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A050_2,A050,2,-0.71372736,0.3,24.73,1.0304166666666668,1.0617585069444446,0.7082410265074691
A050_3,A050,3,-0.9261868,0.3,93.39,3.89125,15.141826562499999,1.587447894542485
A050_4,A050,4,-1.1381246,0.3,148.69,6.195416666666667,38.38318767361111,1.973444249248633
A051_1,A051,1,1.5230782,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A051_2,A051,2,-0.30774206,0.3,17.16,0.715,0.5112249999999999,0.5394130806179032
A051_3,A051,3,-0.6520249,0.3,65.63,2.734583333333333,7.4779460069444434,1.3176362550213248
A051_4,A051,4,-0.72000563,0.3,146.99,6.124583333333334,37.51052100694445,1.963551244912556
A052_1,A052,1,0.58457315,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A052_2,A052,2,0.3844317,0.3,31.76,1.3233333333333335,1.7512111111111115,0.8430029361043228
A052_3,A052,3,0.116021834,0.3,80.98,3.374166666666667,11.385000694444447,1.4757160254762083
A052_4,A052,4,-0.8312764,0.3,153.27,6.38625,40.784189062500005,1.9996201636777473
A053_1,A053,1,1.401935,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A053_2,A053,2,0.97594434,0.3,32.71,1.3629166666666668,1.8575418402777781,0.8598967316779912
A053_3,A053,3,-0.40916884,0.3,78.28,3.2616666666666667,10.638469444444445,1.4496603200750402
A053_4,A053,4,-0.13549207,0.3,148.9,6.204166666666667,38.49168402777778,1.9746595623412992
A054_1,A054,1,0.52522403,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A054_2,A054,2,1.1258696,0.3,16.9,0.7041666666666666,0.49585069444444435,0.5330762327008104
A054_3,A054,3,1.191061,0.3,72.83,3.0345833333333334,9.208696006944445,1.3949030332754941
A054_4,A054,4,1.2362738,0.3,136.83,5.701250000000001,32.50425156250001,1.9022940761596105
A055_1,A055,1,0.28537354,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A055_2,A055,2,0.8647509,0.3,23.24,0.9683333333333333,0.9376694444444443,0.6771871609812159
A055_3,A055,3,-0.119812906,0.3,74.48,3.1033333333333335,9.630677777777779,1.4117996515282525
A055_4,A055,4,-0.62007034,0.3,149.21,6.217083333333334,38.65212517361112,1.9764509008342432
A056_1,A056,1,0.5282342,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A056_2,A056,2,0.54977185,0.3,33.61,1.4004166666666666,1.9611668402777778,0.8756423333963461
A056_3,A056,3,-0.4118956,0.3,71.46,2.9774999999999996,8.865506249999997,1.3806534812298048
A056_4,A056,4,-0.9539059,0.3,147.84,6.16,37.9456,1.9685099809725544
A057_1,A057,1,0.4946756,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A057_2,A057,2,-0.77376056,0.3,24.78,1.0325,1.06605625,0.7092665624398284
A057_3,A057,3,-0.68134856,0.3,73.83,3.07625,9.4633140625,1.405177448121392
A057_4,A057,4,-1.0877718,0.3,145.06,6.0441666666666665,36.53195069444444,1.952199851152836
A058_1,A058,1,1.0215306,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A058_2,A058,2,-0.8427394,0.3,22.96,0.9566666666666667,0.9152111111111111,0.6712423451718953
A058_3,A058,3,-0.121771336,0.3,66.28,2.7616666666666667,7.626802777777778,1.3248621216013894
A058_4,A058,4,-1.0669552,0.3,143.48,5.978333333333333,35.740469444444436,1.942810110802997
A059_1,A059,1,0.99710035,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A059_2,A059,2,1.2424322,0.3,30.4,1.2666666666666666,1.6044444444444443,0.8183103235139513
A059_3,A059,3,1.3356622,0.3,79.78,3.3241666666666667,11.050084027777778,1.464219443591648
A059_4,A059,4,0.38432297,0.3,151.93,6.330416666666667,40.07417517361112,1.9920323583030093
A060_1,A060,1,-0.051358394,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A060_2,A060,2,1.310061,0.3,24.87,1.0362500000000001,1.0738140625000003,0.7111098809341178
A060_3,A060,3,-0.5090028,0.3,94.68,3.9450000000000003,15.563025000000001,1.5983769650746755
A060_4,A060,4,0.19280487,0.3,143.91,5.99625,35.9550140625,1.9453742912234322
A061_1,A061,1,2.529091,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A061_2,A061,2,0.94611883,0.3,35.16,1.4649999999999999,2.1462249999999994,0.9021918074946533
A061_3,A061,3,0.27741587,0.3,82.55,3.439583333333333,11.830733506944444,1.4905605281966805
A061_4,A061,4,-0.2929151,0.3,146.56,6.1066666666666665,37.291377777777775,1.9610333106295341
A062_1,A062,1,1.5359104,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A062_2,A062,2,0.14121151,0.3,44.69,1.8620833333333333,3.467354340277778,1.0515497978778447
A062_3,A062,3,-0.59946907,0.3,92.72,3.8633333333333333,14.925344444444445,1.5817240738665845
A062_4,A062,4,-0.7168849,0.3,149.18,6.215833333333333,38.63658402777778,1.9762776856717095
A063_1,A063,1,0.86206603,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A063_2,A063,2,0.7186035,0.3,21.98,0.9158333333333334,0.8387506944444445,0.65015268898709
A063_3,A063,3,0.17484958,0.3,69.99,2.91625,8.504514062499998,1.3651345632842644
A063_4,A063,4,-0.58241045,0.3,141.09,5.87875,34.5597015625,1.9284369493918316
A064_1,A064,1,0.83211017,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A064_2,A064,2,0.56187433,0.3,37.65,1.5687499999999999,2.4609765624999995,0.9434193992624076
A064_3,A064,3,0.17636402,0.3,82.99,3.4579166666666663,11.95718767361111,1.4946815418025694
A064_4,A064,4,-0.33321425,0.3,156.21,6.50875,42.3638265625,2.0160690071822343
A065_1,A065,1,-2.2385516,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A065_2,A065,2,-0.9801161,0.3,32.31,1.3462500000000002,1.8123890625000005,0.8528183089185817
A065_3,A065,3,-2.2205753,0.3,106.41,4.43375,19.6581390625,1.6926295033208647
A065_4,A065,4,-2.3754525,0.3,187.43,7.809583333333333,60.989591840277775,2.1758401440888315
A066_1,A066,1,0.46571386,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A066_2,A066,2,-0.45289963,0.3,23.35,0.9729166666666668,0.9465668402777779,0.6795129892841417
A066_3,A066,3,-0.92944336,0.3,73.79,3.0745833333333334,9.453062673611111,1.404768491976238
A066_4,A066,4,-1.2830758,0.3,164.93,6.872083333333333,47.22552934027778,2.063322745737281
A067_1,A067,1,0.6627066,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A067_2,A067,2,-1.312235,0.3,29.91,1.24625,1.5531390625000001,0.8092621591156317
A067_3,A067,3,-1.4752139,0.3,73.19,3.049583333333333,9.299958506944442,1.3986139951674335
A067_4,A067,4,-1.1757759,0.3,144.19,6.007916666666667,36.09506267361111,1.947040462391396
A068_1,A068,1,1.3038205,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A068_2,A068,2,0.163223,0.3,30.49,1.2704166666666665,1.613958506944444,0.8199633682470614
A068_3,A068,3,0.4192529,0.3,82.98,3.4575,11.95430625,1.4945880707551584
A068_4,A068,4,-0.3906647,0.3,155.59,6.482916666666667,42.02820850694445,2.0126226446826996
A069_1,A069,1,-0.7867887,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A069_2,A069,2,-1.5067587,0.3,24.96,1.04,1.0816000000000001,0.712949807856125
A069_3,A069,3,-0.71302193,0.3,79.75,3.3229166666666665,11.04177517361111,1.463930328762862
A069_4,A069,4,-1.7110198,0.3,140.22,5.8425,34.134806250000004,1.9231531619326971
A070_1,A070,1,0.5967721,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A070_2,A070,2,0.042192243,0.3,24.25,1.0104166666666667,1.020941840277778,0.6983419974370495
A070_3,A070,3,-0.4347659,0.3,81.92,3.4133333333333336,11.650844444444447,1.4846302618407525
A070_4,A070,4,-1.0469787,0.3,149.2,6.216666666666666,38.646944444444436,1.976393165780389
A071_1,A071,1,1.1001538,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A071_2,A071,2,0.40058818,0.3,30.92,1.2883333333333333,1.6598027777777777,0.8278237505518246
A071_3,A071,3,-0.86193055,0.3,79.96,3.3316666666666666,11.100002777777776,1.465952379425344
A071_4,A071,4,0.1462163,0.3,153.27,6.38625,40.784189062500005,1.9996201636777473
A072_1,A072,1,0.9622242,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A072_2,A072,2,0.37431285,0.3,33.76,1.4066666666666665,1.9787111111111106,0.878242664236625
A072_3,A072,3,-0.88631296,0.3,83.54,3.4808333333333334,12.116200694444446,1.4998090410335863
A072_4,A072,4,-0.13873519,0.3,154.89,6.453749999999999,41.65088906249999,2.0087172614551787
A073_1,A073,1,0.8751058,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A073_2,A073,2,-0.48682293,0.3,66.66,2.7775,7.7145062499999995,1.3290624151647576
A073_3,A073,3,-0.018863132,0.3,66.9,2.7875,7.77015625,1.3317061708354876
A073_4,A073,4,0.9759681,0.3,140.12,5.838333333333334,34.08613611111112,1.9225440372260398
A074_1,A074,1,1.1391835,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A074_2,A074,2,-0.16370372,0.3,29.33,1.2220833333333332,1.4934876736111107,0.7984451942645651
A074_3,A074,3,-0.85258937,0.3,73.02,3.0425,9.25680625,1.396863312469125
A074_4,A074,4,-1.1428367,0.3,147.21,6.13375,37.6228890625,1.9648370428687807
A075_1,A075,1,0.4822121,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A075_2,A075,2,0.49708104,0.3,28.68,1.195,1.428025,0.7861820465271347
A075_3,A075,3,-1.5457226,0.3,71.37,2.9737500000000003,8.843189062500002,1.3797102332428755
A075_4,A075,4,-0.5980336,0.3,244.53,10.18875,103.81062656250002,2.4149088092030118
A076_1,A076,1,-0.39436588,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A076_2,A076,2,-0.7679121,0.3,27.3,1.1375,1.2939062499999998,0.7596369218287783
A076_3,A076,3,-1.2046329,0.3,74.88,3.1199999999999997,9.734399999999997,1.4158531633614349
A076_4,A076,4,-2.5163941,0.3,149.28,6.22,38.688399999999994,1.9768549529047348
A077_1,A077,1,1.257486,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A077_2,A077,2,-0.15718071,0.3,53.88,2.245,5.040025000000001,1.1771153501560534
A077_3,A077,3,0.254887,0.3,78.36,3.265,10.660225,1.4504421809436425
A077_4,A077,4,0.58986604,0.3,149.75,6.239583333333333,38.93240017361111,1.979563654096956
A078_1,A078,1,0.05510661,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A078_2,A078,2,0.07325087,0.3,26.17,1.0904166666666668,1.1890085069444447,0.7373634081482162
A078_3,A078,3,-1.0537938,0.3,72.3,3.0124999999999997,9.07515625,1.3894144884561341
A078_4,A078,4,-1.0697036,0.3,140.08,5.836666666666667,34.066677777777784,1.9223002834161795
A079_1,A079,1,0.49688977,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A079_2,A079,2,-0.40158516,0.3,26.11,1.0879166666666666,1.1835626736111111,0.7361667586236876
A079_3,A079,3,-0.94553256,0.3,74.0,3.0833333333333335,9.506944444444445,1.4069136483226266
A079_4,A079,4,-0.9119565,0.3,194.42,8.100833333333332,65.62350069444443,2.208365984421637
A080_1,A080,1,0.35685366,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
