UID,TEST,TQ_RFR-N-OBJ1,TQ_RFR-N-OBJ2,TQ_RFR-N-OBJ3,TQ_RFR-N-OBJ4,TQ_RFR-N-STRA,TQ_RFR-N-PORT,TQ_RFR-N-LAND,TQ_IFR-N-i1,TQ_IFR-N-i2,TQ_IFR-N-i3,TQ_IFR-N-i4,TQ_IFR-N-i5,TQ_IFR-N-i6,TQ_RFR-O-RORD,TQ_RFR-O-TMOD,TQ_RFR-N-WEAT,TQ_RFR-L-OBJ1,TQ_RFR-L-OBJ2,TQ_RFR-L-OBJ3,TQ_RFR-L-OBJ4,TQ_RFR-L-DOOR,TQ_RFR-L-WIND,TQ_RFR-L-PORT,TQ_RFR-L-LAND,TQ_RFR-L-STRA,TQ_IFR-U-i1,TQ_IFR-U-i2,TQ_IFR-U-i3,TQ_IFR-U-i4,TQ_IFR-U-i5,TQ_IFR-U-i6,TQ_IFR-D-i1,TQ_IFR-D-i2,TQ_IFR-D-i3,TQ_IFR-D-i4,TQ_IFR-D-i5,TQ_IFR-D-i6,TQ_IFR-O-i1,TQ_IFR-O-i2,TQ_IFR-O-i3,TQ_IFR-O-i4,TQ_IFR-O-i5,TQ_IFR-O-i6,TQ_TCR-O-TSK1,TQ_TCR-O-TSK2,TQ_TCR-O-TSK3,TQ_TCR-O-TSK4,TQ_TCR-O-TSK5,TQ_TCR-O-TSK6,TQ_ICR-N-i1,TQ_ICR-N-i2,TQ_ICR-N-i3,TQ_ICR-N-i4,TQ_ICR-N-i5,TQ_ICR-N-i6,TQ_ICR-U-i1,TQ_ICR-U-i2,TQ_ICR-U-i3,TQ_ICR-U-i4,TQ_ICR-U-i5,TQ_ICR-U-i6,TQ_ICR-D-i1,TQ_ICR-D-i2,TQ_ICR-D-i3,TQ_ICR-D-i4,TQ_ICR-D-i5,TQ_ICR-D-i6,TQ_ICR-O-i1,TQ_ICR-O-i2,TQ_ICR-O-i3,TQ_ICR-O-i4,TQ_ICR-O-i5,TQ_ICR-O-i6,TQ_RRE-L-DOOR,TQ_RRE-L-WIND,TQ_RRE-N-LAND,TQ_RRE-L-LAND,TQ_RRE-N-PORT,TQ_RRE-L-PORT,TQ_RRE-N-STRA,TQ_RRE-L-STRA,TQ_IRE-N-i1,TQ_IRE-N-i2,TQ_IRE-N-i3,TQ_IRE-N-i4,TQ_IRE-N-i5,TQ_IRE-N-i6,TQ_IRE-U-i1,TQ_IRE-U-i2,TQ_IRE-U-i3,TQ_IRE-U-i4,TQ_IRE-U-i5,TQ_IRE-U-i6,TQ_IRE-D-i1,TQ_IRE-D-i2,TQ_IRE-D-i3,TQ_IRE-D-i4,TQ_IRE-D-i5,TQ_IRE-D-i6,TQ_IRE-O-i1,TQ_IRE-O-i2,TQ_IRE-O-i3,TQ_IRE-O-i4,TQ_IRE-O-i5,TQ_IRE-O-i6,TC_RFR-N-OBJ1,TC_RFR-N-OBJ2,TC_RFR-N-OBJ3,TC_RFR-N-OBJ4,TC_RFR-N-STRA,TC_RFR-N-PORT,TC_RFR-N-LAND,TC_IFR-N-i1,TC_IFR-N-i2,TC_IFR-N-i3,TC_IFR-N-i4,TC_IFR-N-i5,TC_IFR-N-i6,TC_RFR-O-RORD,TC_RFR-O-TMOD,TC_RFR-N-WEAT,TC_RFR-L-OBJ1,TC_RFR-L-OBJ2,TC_RFR-L-OBJ3,TC_RFR-L-OBJ4,TC_RFR-L-DOOR,TC_RFR-L-WIND,TC_RFR-L-PORT,TC_RFR-L-LAND,TC_RFR-L-STRA,TC_IFR-U-i1,TC_IFR-U-i2,TC_IFR-U-i3,TC_IFR-U-i4,TC_IFR-U-i5,TC_IFR-U-i6,TC_IFR-D-i1,TC_IFR-D-i2,TC_IFR-D-i3,TC_IFR-D-i4,TC_IFR-D-i5,TC_IFR-D-i6,TC_IFR-O-i1,TC_IFR-O-i2,TC_IFR-O-i3,TC_IFR-O-i4,TC_IFR-O-i5,TC_IFR-O-i6,TC_TCR-O-TSK1,TC_TCR-O-TSK2,TC_TCR-O-TSK3,TC_TCR-O-TSK4,TC_TCR-O-TSK5,TC_TCR-O-TSK6,TC_ICR-N-i1,TC_ICR-N-i2,TC_ICR-N-i3,TC_ICR-N-i4,TC_ICR-N-i5,TC_ICR-N-i6,TC_ICR-U-i1,TC_ICR-U-i2,TC_ICR-U-i3,TC_ICR-U-i4,TC_ICR-U-i5,TC_ICR-U-i6,TC_ICR-D-i1,TC_ICR-D-i2,TC_ICR-D-i3,TC_ICR-D-i4,TC_ICR-D-i5,TC_ICR-D-i6,TC_ICR-O-i1,TC_ICR-O-i2,TC_ICR-O-i3,TC_ICR-O-i4,TC_ICR-O-i5,TC_ICR-O-i6,TC_RRE-L-DOOR,TC_RRE-L-WIND,TC_RRE-N-LAND,TC_RRE-L-LAND,TC_RRE-N-PORT,TC_RRE-L-PORT,TC_RRE-N-STRA,TC_RRE-L-STRA,TC_IRE-N-i1,TC_IRE-N-i2,TC_IRE-N-i3,TC_IRE-N-i4,TC_IRE-N-i5,TC_IRE-N-i6,TC_IRE-U-i1,TC_IRE-U-i2,TC_IRE-U-i3,TC_IRE-U-i4,TC_IRE-U-i5,TC_IRE-U-i6,TC_IRE-D-i1,TC_IRE-D-i2,TC_IRE-D-i3,TC_IRE-D-i4,TC_IRE-D-i5,TC_IRE-D-i6,TC_IRE-O-i1,TC_IRE-O-i2,TC_IRE-O-i3,TC_IRE-O-i4,TC_IRE-O-i5,TC_IRE-O-i6,NART Time,NART Score,RPM Time,BVMT trial 1 time,BVMT trial 2 time,BVMT trial 3 time,BVMT delayed recall time,RAVLT trial 1 time,RAVLT trial 2 time,RAVLT trial 3 time,RAVLT trial 4 time,RAVLT trial 5 time,RAVLT distraction trial time,RAVLT free recall time,RAVLT delayed recall time,RAVLT trial 1 word 1 (Drum) order,RAVLT trial 1 word 2 (Curtain) order,RAVLT trial 1 word 3 (Bell) order,RAVLT trial 1 word 4 (Coffee) order,RAVLT trial 1 word 5 (School) order,RAVLT trial 1 word 6 (Parent) order,RAVLT trial 1 word 7 (Moon) order,RAVLT trial 1 word 8 (Garden) order,RAVLT trial 1 word 9 (Hat) order,RAVLT trial 1 word 10 (Farmer) order,RAVLT trial 1 word 11 (Nose) order,RAVLT trial 1 word 12 (Turkey) order,RAVLT trial 1 word 13 (Color) order,RAVLT trial 1 word 14 (House) order,RAVLT trial 1 word 15 (River) order,RAVLT trial 2 word 1 (Drum) order,RAVLT trial 2 word 2 (Curtain) order,RAVLT trial 2 word 3 (Bell) order,RAVLT trial 2 word 4 (Coffee) order,RAVLT trial 2 word 5 (School) order,RAVLT trial 2 word 6 (Parent) order,RAVLT trial 2 word 7 (Moon) order,RAVLT trial 2 word 8 (Garden) order,RAVLT trial 2 word 9 (Hat) order,RAVLT trial 2 word 10 (Farmer) order,RAVLT trial 2 word 11 (Nose) order,RAVLT trial 2 word 12 (Turkey) order,RAVLT trial 2 word 13 (Color) order,RAVLT trial 2 word 14 (House) order,RAVLT trial 2 word 15 (River) order,RAVLT trial 3 word 1 (Drum) order,RAVLT trial 3 word 2 (Curtain) order,RAVLT trial 3 word 3 (Bell) order,RAVLT trial 3 word 4 (Coffee) order,RAVLT trial 3 word 5 (School) order,RAVLT trial 3 word 6 (Parent) order,RAVLT trial 3 word 7 (Moon) order,RAVLT trial 3 word 8 (Garden) order,RAVLT trial 3 word 9 (Hat) order,RAVLT trial 3 word 10 (Farmer) order,RAVLT trial 3 word 11 (Nose) order,RAVLT trial 3 word 12 (Turkey) order,RAVLT trial 3 word 13 (Color) order,RAVLT trial 3 word 14 (House) order,RAVLT trial 3 word 15 (River) order,RAVLT trial 4 word 1 (Drum) order,RAVLT trial 4 word 2 (Curtain) order,RAVLT trial 4 word 3 (Bell) order,RAVLT trial 4 word 4 (Coffee) order,RAVLT trial 4 word 5 (School) order,RAVLT trial 4 word 6 (Parent) order,RAVLT trial 4 word 7 (Moon) order,RAVLT trial 4 word 8 (Garden) order,RAVLT trial 4 word 9 (Hat) order,RAVLT trial 4 word 10 (Farmer) order,RAVLT trial 4 word 11 (Nose) order,RAVLT trial 4 word 12 (Turkey) order,RAVLT trial 4 word 13 (Color) order,RAVLT trial 4 word 14 (House) order,RAVLT trial 4 word 15 (River) order,RAVLT trial 5 word 1 (Drum) order,RAVLT trial 5 word 2 (Curtain) order,RAVLT trial 5 word 3 (Bell) order,RAVLT trial 5 word 4 (Coffee) order,RAVLT trial 5 word 5 (School) order,RAVLT trial 5 word 6 (Parent) order,RAVLT trial 5 word 7 (Moon) order,RAVLT trial 5 word 8 (Garden) order,RAVLT trial 5 word 9 (Hat) order,RAVLT trial 5 word 10 (Farmer) order,RAVLT trial 5 word 11 (Nose) order,RAVLT trial 5 word 12 (Turkey) order,RAVLT trial 5 word 13 (Color) order,RAVLT trial 5 word 14 (House) order,RAVLT trial 5 word 15 (River) order,RAVLT trial 6 word 1 (Drum) order,RAVLT trial 6 word 2 (Curtain) order,RAVLT trial 6 word 3 (Bell) order,RAVLT trial 6 word 4 (Coffee) order,RAVLT trial 6 word 5 (School) order,RAVLT trial 6 word 6 (Parent) order,RAVLT trial 6 word 7 (Moon) order,RAVLT trial 6 word 8 (Garden) order,RAVLT trial 6 word 9 (Hat) order,RAVLT trial 6 word 10 (Farmer) order,RAVLT trial 6 word 11 (Nose) order,RAVLT trial 6 word 12 (Turkey) order,RAVLT trial 6 word 13 (Color) order,RAVLT trial 6 word 14 (House) order,RAVLT trial 6 word 15 (River) order,RAVLT trial 7 word 1 (Drum) order,RAVLT trial 7 word 2 (Curtain) order,RAVLT trial 7 word 3 (Bell) order,RAVLT trial 7 word 4 (Coffee) order,RAVLT trial 7 word 5 (School) order,RAVLT trial 7 word 6 (Parent) order,RAVLT trial 7 word 7 (Moon) order,RAVLT trial 7 word 8 (Garden) order,RAVLT trial 7 word 9 (Hat) order,RAVLT trial 7 word 10 (Farmer) order,RAVLT trial 7 word 11 (Nose) order,RAVLT trial 7 word 12 (Turkey) order,RAVLT trial 7 word 13 (Color) order,RAVLT trial 7 word 14 (House) order,RAVLT trial 7 word 15 (River) order,RAVLT trial 8 word 1 (Drum) order,RAVLT trial 8 word 2 (Curtain) order,RAVLT trial 8 word 3 (Bell) order,RAVLT trial 8 word 4 (Coffee) order,RAVLT trial 8 word 5 (School) order,RAVLT trial 8 word 6 (Parent) order,RAVLT trial 8 word 7 (Moon) order,RAVLT trial 8 word 8 (Garden) order,RAVLT trial 8 word 9 (Hat) order,RAVLT trial 8 word 10 (Farmer) order,RAVLT trial 8 word 11 (Nose) order,RAVLT trial 8 word 12 (Turkey) order,RAVLT trial 8 word 13 (Color) order,RAVLT trial 8 word 14 (House) order,RAVLT trial 8 word 15 (River) order,Time since VR,Seconds taken to complete RFR,Seconds taken to complete IFR,Seconds taken to complete TCR,Seconds taken to complete ICR,Seconds taken to complete RRE,Seconds taken to complete IRE,Time been awake today,Hours slept night before,Time woke up,Sleep quality -1=bad 1=good,Tiredness -1=tired 1=alert,Consumed stimulants,What stimulants,Consumed intoxicants,What intoxicants,Anyone helping you,Who is helping,How difficult was your REMEMVR test today?,How difficult was todays test compared to your previous REMEMVR test?,"Did completing previous REMEMVR tests help you answer questions about the [user_meta key=""c_room""]?","Briefly describe how previous tests helped you answer questions about the [user_meta key=""c_room""]","How often have you thought about the [user_meta key=""c_room""] since you saw it in virtual reality?","When you thought about your virtual experience in the [user_meta key=""c_room""], what kind of elements did you think about?","Did you use any specific strategies or techniques to remember the furniture/fixtures in the [user_meta key=""c_room""]?",Describe your strategy here,"Did you use any specific strategies or techniques to remember the items and their locations in the [user_meta key=""c_room""]?","Were you aware of any mnemonic techniques (e.g., method of loci, visual imagery) before participating in this study?",Did you consciously apply any of these mnemonic techniques during the REMEMVR test?,"(Optional) Please provide any thoughts, comments, or suggestions related to REMEMVR that you would like to share with the research team."
A010,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0.6,1.0,1.0,0.4,1.0,1.0,1.0,0.2,0.4,0.2,1.0,0.4,1.0,0.2,0.4,0.2,1.0,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.4,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.4,0.4,0.4,1.0,0.4,1.0,0.4,0.6,0.4,1.0,0.4,0.6,0.2,0.6,0.6,1.0,0.6,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.6,0.6,0.6,1.0,0.6,1.0,0.4,0.4,0.6,1.0,0.6,0.6,0.4,79.0,40.0,265.0,76.0,70.0,66.0,53.0,27.0,18.0,18.0,23.0,20.0,16.0,41.0,43.0,1.0,2.0,3.0,,4.0,,5.0,,,,,8.0,,6.0,7.0,1.0,3.0,2.0,,4.0,,5.0,,,,,7.0,,,6.0,1.0,3.0,2.0,4.0,5.0,,8.0,6.0,,,,7.0,,,9.0,1.0,2.0,,3.0,4.0,7.0,5.0,,,8.0,,9.0,,,6.0,1.0,2.0,3.0,5.0,4.0,7.0,11.0,,,6.0,8.0,9.0,,,10.0,1.0,2.0,,,,,,,3.0,,,,,,4.0,8.0,1.0,2.0,7.0,,4.0,6.0,,,3.0,,9.0,,,5.0,1.0,,,2.0,,4.0,6.0,,,3.0,7.0,,,,5.0,1.0,55.0,326.0,558.0,144.0,354.0,212.0,0.2,7.0,0.27,-0.5,0.0,[1.0],['1 small coffee'],[0.0],[nan],"['No', nan]","[nan, nan]",[0.0],[nan],"['No', nan]","[nan, nan]",[nan],"['The furniture/fixtures/objects in the room, The location of furniture/fixtures/objects, The items you picked up, Where you picked up and put down items']","[1.0, 1.0, 1.0, 1.0, nan, nan, nan, 'No specific strategy']",[nan],['No specific strategy'],['Unsure'],"['No, I did not apply any mnemonic techniques']",[nan]
A010,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.25,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.8,0.8,0.6,0.8,1.0,1.0,1.0,1.0,0.2,0.6,1.0,0.2,0.2,0.8,0.8,0.8,1.0,1.0,1.0,0.8,0.4,0.4,0.4,0.2,1.0,0.8,1.0,0.6,0.2,0.2,0.2,1.0,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.6,1.0,1.0,0.6,0.4,1.0,0.6,0.8,0.4,0.6,0.8,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,1.0,0.4,1.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.4,0.4,1.0,0.4,0.8,0.4,0.6,1.0,0.4,0.2,0.4,0.4,0.4,0.4,79.0,40.0,265.0,76.0,70.0,66.0,53.0,27.0,18.0,18.0,23.0,20.0,16.0,41.0,43.0,1.0,2.0,3.0,,4.0,,5.0,,,,,8.0,,6.0,7.0,1.0,3.0,2.0,,4.0,,5.0,,,,,7.0,,,6.0,1.0,3.0,2.0,4.0,5.0,,8.0,6.0,,,,7.0,,,9.0,1.0,2.0,,3.0,4.0,7.0,5.0,,,8.0,,9.0,,,6.0,1.0,2.0,3.0,5.0,4.0,7.0,11.0,,,6.0,8.0,9.0,,,10.0,1.0,2.0,,,,,,,3.0,,,,,,4.0,8.0,1.0,2.0,7.0,,4.0,6.0,,,3.0,,9.0,,,5.0,1.0,,,2.0,,4.0,6.0,,,3.0,7.0,,,,5.0,21.9,31.0,539.0,427.0,69.0,220.0,212.0,0.07,8.0,0.31,0.0,0.0,[0.0],[nan],[0.0],[nan],"['No', 'Unsure']","[nan, 'I knew what questions would be asked so I was prepared to remember those details.']",[0.0],[-0.5],"['No', 'Unsure']","[nan, 'I knew what questions would be asked so I was prepared to remember those details.']",[0.25],"['The furniture/fixtures/objects in the room, The location of furniture/fixtures/objects']","[1.0, 1.0, 0.8, 1.0, nan, nan, nan, 'No specific strategy']",[nan],['No specific strategy'],['No'],"['No, I did not apply any mnemonic techniques']",[nan]
A010,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.25,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.0,1.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.2,0.2,0.4,1.0,0.2,0.2,1.0,0.8,0.8,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.2,1.0,1.0,0.2,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.8,0.2,1.0,0.4,0.8,0.2,0.4,0.2,0.8,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,1.0,0.4,0.8,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.4,1.0,0.4,0.6,0.2,0.4,0.4,1.0,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,79.0,40.0,265.0,76.0,70.0,66.0,53.0,27.0,18.0,18.0,23.0,20.0,16.0,41.0,43.0,1.0,2.0,3.0,,4.0,,5.0,,,,,8.0,,6.0,7.0,1.0,3.0,2.0,,4.0,,5.0,,,,,7.0,,,6.0,1.0,3.0,2.0,4.0,5.0,,8.0,6.0,,,,7.0,,,9.0,1.0,2.0,,3.0,4.0,7.0,5.0,,,8.0,,9.0,,,6.0,1.0,2.0,3.0,5.0,4.0,7.0,11.0,,,6.0,8.0,9.0,,,10.0,1.0,2.0,,,,,,,3.0,,,,,,4.0,8.0,1.0,2.0,7.0,,4.0,6.0,,,3.0,,9.0,,,5.0,1.0,,,2.0,,4.0,6.0,,,3.0,7.0,,,,5.0,80.88,26.0,252.0,301.0,38.0,272.0,142.0,0.55,7.0,0.29,0.0,-0.5,[0.0],[nan],[0.0],[nan],"['No', 'No']","[nan, nan]",[-0.5],[-0.5],"['No', 'No']","[nan, nan]",[0.5],"['The furniture/fixtures/objects in the room, The items you picked up']","[1.0, 1.0, 1.0, 1.0, nan, nan, nan, 'No specific strategy']",[nan],['No specific strategy'],['No'],"['No, I did not apply any mnemonic techniques']",[nan]
A010,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.4,1.0,0.6,1.0,1.0,1.0,0.2,1.0,0.8,0.2,0.8,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1.0,0.6,0.4,0.4,0.4,1.0,1.0,0.8,0.8,1.0,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.2,1.0,1.0,0.2,0.8,1.0,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,1.0,0.4,0.6,0.4,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.4,1.0,1.0,0.4,0.8,1.0,0.2,0.4,0.4,0.4,0.4,0.6,0.2,0.4,0.4,0.2,0.2,0.4,79.0,40.0,265.0,76.0,70.0,66.0,53.0,27.0,18.0,18.0,23.0,20.0,16.0,41.0,43.0,1.0,2.0,3.0,,4.0,,5.0,,,,,8.0,,6.0,7.0,1.0,3.0,2.0,,4.0,,5.0,,,,,7.0,,,6.0,1.0,3.0,2.0,4.0,5.0,,8.0,6.0,,,,7.0,,,9.0,1.0,2.0,,3.0,4.0,7.0,5.0,,,8.0,,9.0,,,6.0,1.0,2.0,3.0,5.0,4.0,7.0,11.0,,,6.0,8.0,9.0,,,10.0,1.0,2.0,,,,,,,3.0,,,,,,4.0,8.0,1.0,2.0,7.0,,4.0,6.0,,,3.0,,9.0,,,5.0,1.0,,,2.0,,4.0,6.0,,,3.0,7.0,,,,5.0,145.31,24.0,254.0,364.0,46.0,189.0,116.0,0.25,7.0,0.27,0.0,0.0,[1.0],['1 regular coffee'],[0.0],[nan],"['No', 'No']","[nan, nan]",[-0.5],[0.0],"['No', 'No']","[nan, nan]",[0.5],"['The furniture/fixtures/objects in the room, The items you picked up']","[1.0, 1.0, 1.0, 1.0, nan, nan, nan, 'No specific strategy']",[nan],['No specific strategy'],['No'],"['No, I did not apply any mnemonic techniques']",[nan]
A011,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.2,1.0,0.6,0.2,1.0,1.0,0.2,1.0,1.0,0.6,0.6,1.0,0.2,1.0,1.0,1.0,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.4,1.0,1.0,0.6,1.0,0.6,1.0,1.0,0.4,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.4,1.0,0.8,0.6,1.0,1.0,1.0,0.8,1.0,0.8,1.0,1.0,0.6,1.0,1.0,300.0,33.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,45.0,263.0,499.0,66.0,245.0,88.0,0.36,7.0,0.29,0.5,0.0,[1.0],['2 cups of coffee'],[0.0],[nan],"['No', nan]","[nan, nan]",[0.0],[nan],"['No', nan]","[nan, nan]",[nan],"['The furniture/fixtures/objects in the room, The location of furniture/fixtures/objects, The items you picked up, Where you picked up and put down items']","[1.0, 1.0, 1.0, 1.0, nan, nan, nan, 'Visualising the room layout']",[nan],['No specific strategy'],['No'],"['Yes, visual imagery']",[nan]
