composite_ID,theta_common,theta_congruent,theta_incongruent,se_common,se_congruent,se_incongruent
A034_3,-0.32511637,-0.07046161,0.8428005,0.18400842413844493,0.18106223414529843,0.18505578640153708
A034_4,0.07406721,0.13846445,0.08172026,0.18400842413844493,0.18106223414529843,0.18505578640153708
A035_1,-0.8008211,-0.9567739,0.26155812,0.18400842413844493,0.18106223414529843,0.18505578640153708
A035_2,1.120135,0.5194586,0.5384267,0.18400842413844493,0.18106223414529843,0.18505578640153708
A035_3,-0.5435147,0.28622633,-0.5255021,0.18400842413844493,0.18106223414529843,0.18505578640153708
A035_4,-0.9978016,-0.6563362,-0.894368,0.18400842413844493,0.18106223414529843,0.18505578640153708
A036_1,0.7635373,1.2488874,0.70874804,0.18400842413844493,0.18106223414529843,0.18505578640153708
A036_2,-0.49195036,-0.51561964,0.5332696,0.18400842413844493,0.18106223414529843,0.18505578640153708
A036_3,-0.14082545,0.12762628,-0.8115226,0.18400842413844493,0.18106223414529843,0.18505578640153708
A036_4,-1.0710542,-0.98019755,-0.63482296,0.18400842413844493,0.18106223414529843,0.18505578640153708
A037_1,1.8685837,0.2751591,1.24812,0.18400842413844493,0.18106223414529843,0.18505578640153708
A037_2,0.86224174,0.5507236,1.5641911,0.18400842413844493,0.18106223414529843,0.18505578640153708
A037_3,-0.16285022,1.1960142,0.68188274,0.18400842413844493,0.18106223414529843,0.18505578640153708
A037_4,0.51554084,-0.5812141,-0.79240775,0.18400842413844493,0.18106223414529843,0.18505578640153708
A038_1,1.127195,0.6451773,0.9899705,0.18400842413844493,0.18106223414529843,0.18505578640153708
A038_2,-0.3719212,-0.628933,-0.3052796,0.18400842413844493,0.18106223414529843,0.18505578640153708
A038_3,1.4758465,-0.116533175,1.3667057,0.18400842413844493,0.18106223414529843,0.18505578640153708
A038_4,0.72369325,0.11299531,-0.73949206,0.18400842413844493,0.18106223414529843,0.18505578640153708
A039_1,2.3173726,1.4164618,1.818079,0.18400842413844493,0.18106223414529843,0.18505578640153708
A039_2,1.0326585,1.0284836,0.710247,0.18400842413844493,0.18106223414529843,0.18505578640153708
A039_3,0.91526794,0.043681245,1.1847188,0.18400842413844493,0.18106223414529843,0.18505578640153708
A039_4,0.006046295,0.62912095,1.2630707,0.18400842413844493,0.18106223414529843,0.18505578640153708
A040_1,-1.6815569,-0.29474503,0.3032335,0.18400842413844493,0.18106223414529843,0.18505578640153708
A040_2,-0.28995168,-0.41693908,-0.2070199,0.18400842413844493,0.18106223414529843,0.18505578640153708
A040_3,-0.9736179,-1.0609338,-1.2381626,0.18400842413844493,0.18106223414529843,0.18505578640153708
A040_4,-0.8658759,-0.7889123,-1.720604,0.18400842413844493,0.18106223414529843,0.18505578640153708
A041_1,1.2540877,1.1430259,0.9931763,0.18400842413844493,0.18106223414529843,0.18505578640153708
A041_2,-1.1592066,-0.9589945,-0.5148326,0.18400842413844493,0.18106223414529843,0.18505578640153708
A041_3,-0.45054206,1.8180563,-0.13939075,0.18400842413844493,0.18106223414529843,0.18505578640153708
A041_4,0.19242696,-0.35616928,0.66441447,0.18400842413844493,0.18106223414529843,0.18505578640153708
A042_1,-0.5109835,-0.94313115,-0.5105506,0.18400842413844493,0.18106223414529843,0.18505578640153708
A042_2,-0.76842177,-0.5129543,-0.96696776,0.18400842413844493,0.18106223414529843,0.18505578640153708
A042_3,-0.61643857,-0.8326584,-0.23379771,0.18400842413844493,0.18106223414529843,0.18505578640153708
A042_4,-0.99034435,-0.48192948,-1.3085626,0.18400842413844493,0.18106223414529843,0.18505578640153708
A043_1,0.94413126,0.3049539,1.3144848,0.18400842413844493,0.18106223414529843,0.18505578640153708
A043_2,0.29372615,0.38579237,-0.37030888,0.18400842413844493,0.18106223414529843,0.18505578640153708
A043_3,0.0657693,0.09041687,0.05642327,0.18400842413844493,0.18106223414529843,0.18505578640153708
A043_4,-0.1289275,-0.20546469,-0.094784684,0.18400842413844493,0.18106223414529843,0.18505578640153708
A044_1,-0.14965065,-0.50288725,-0.57253325,0.18400842413844493,0.18106223414529843,0.18505578640153708
A044_2,0.11627344,-0.023008855,-0.660554,0.18400842413844493,0.18106223414529843,0.18505578640153708
A044_3,-1.4947146,-1.0540123,-1.2862495,0.18400842413844493,0.18106223414529843,0.18505578640153708
A044_4,-0.7084258,-0.8692066,-0.7021823,0.18400842413844493,0.18106223414529843,0.18505578640153708
A045_1,-0.8154613,1.0446727,-0.69381046,0.18400842413844493,0.18106223414529843,0.18505578640153708
A045_2,0.19780056,-0.53701127,-1.1480277,0.18400842413844493,0.18106223414529843,0.18505578640153708
A045_3,0.41890424,-1.3536214,-0.45735478,0.18400842413844493,0.18106223414529843,0.18505578640153708
A045_4,-0.5948664,-0.79904044,-0.9457625,0.18400842413844493,0.18106223414529843,0.18505578640153708
A046_1,-0.6384153,-0.66862273,-0.3654548,0.18400842413844493,0.18106223414529843,0.18505578640153708
A046_2,-0.9248964,-1.4289204,-1.3881053,0.18400842413844493,0.18106223414529843,0.18505578640153708
A046_3,-1.8352804,-1.9719807,-2.055125,0.18400842413844493,0.18106223414529843,0.18505578640153708
A046_4,-1.8870319,-0.9474783,-0.9053589,0.18400842413844493,0.18106223414529843,0.18505578640153708
A047_1,0.05572679,-0.95426863,-0.46542326,0.18400842413844493,0.18106223414529843,0.18505578640153708
A047_2,-0.14878395,-0.5209772,0.20972471,0.18400842413844493,0.18106223414529843,0.18505578640153708
A047_3,-1.2667587,-0.16698869,-1.2462343,0.18400842413844493,0.18106223414529843,0.18505578640153708
A047_4,-1.1136591,-0.8418633,-0.6964294,0.18400842413844493,0.18106223414529843,0.18505578640153708
A048_1,1.2615619,1.4367139,1.1562278,0.18400842413844493,0.18106223414529843,0.18505578640153708
A048_2,-0.65605336,0.8786667,0.1579738,0.18400842413844493,0.18106223414529843,0.18505578640153708
A048_3,-0.28814298,0.7678653,0.10131212,0.18400842413844493,0.18106223414529843,0.18505578640153708
A048_4,0.42072034,-0.2692116,0.596895,0.18400842413844493,0.18106223414529843,0.18505578640153708
A049_1,2.1840653,2.1468024,1.7432798,0.18400842413844493,0.18106223414529843,0.18505578640153708
A049_2,-0.5435135,-0.3437875,-0.8662321,0.18400842413844493,0.18106223414529843,0.18505578640153708
A049_3,0.51010203,0.50498605,0.59493446,0.18400842413844493,0.18106223414529843,0.18505578640153708
A049_4,0.21125612,0.9306013,-0.01693731,0.18400842413844493,0.18106223414529843,0.18505578640153708
A050_1,0.014875466,-0.70663035,0.69851005,0.18400842413844493,0.18106223414529843,0.18505578640153708
A050_2,-0.5624665,-0.14516087,-0.43692106,0.18400842413844493,0.18106223414529843,0.18505578640153708
A050_3,-0.75874364,-0.9051261,-0.48487806,0.18400842413844493,0.18106223414529843,0.18505578640153708
A050_4,-0.71691436,-0.476276,0.013188096,0.18400842413844493,0.18106223414529843,0.18505578640153708
A051_1,0.47713384,1.7343773,1.4542495,0.18400842413844493,0.18106223414529843,0.18505578640153708
A051_2,-0.3177812,0.033741556,0.55525047,0.18400842413844493,0.18106223414529843,0.18505578640153708
A051_3,-0.38957998,-0.075884424,-0.7423161,0.18400842413844493,0.18106223414529843,0.18505578640153708
A051_4,-0.23517649,0.4810342,-0.4949109,0.18400842413844493,0.18106223414529843,0.18505578640153708
A052_1,1.0861568,0.51410073,0.56868094,0.18400842413844493,0.18106223414529843,0.18505578640153708
A052_2,-0.236849,-0.38949946,0.7925527,0.18400842413844493,0.18106223414529843,0.18505578640153708
A052_3,0.052492656,0.32138193,0.60743517,0.18400842413844493,0.18106223414529843,0.18505578640153708
A052_4,-0.21792164,-0.51272285,-1.3974936,0.18400842413844493,0.18106223414529843,0.18505578640153708
A053_1,1.094618,1.2166779,1.0012709,0.18400842413844493,0.18106223414529843,0.18505578640153708
A053_2,0.8077073,0.7813229,0.32594827,0.18400842413844493,0.18106223414529843,0.18505578640153708
A053_3,-0.56112295,0.38116723,-0.93135166,0.18400842413844493,0.18106223414529843,0.18505578640153708
A053_4,-0.4151798,-0.68946224,0.7134989,0.18400842413844493,0.18106223414529843,0.18505578640153708
A054_1,0.225999,0.3858921,-0.11104319,0.18400842413844493,0.18106223414529843,0.18505578640153708
A054_2,1.2329742,0.79353625,0.40452093,0.18400842413844493,0.18106223414529843,0.18505578640153708
A054_3,0.57566035,0.767859,1.3134887,0.18400842413844493,0.18106223414529843,0.18505578640153708
A054_4,1.6519783,0.6838058,1.2890525,0.18400842413844493,0.18106223414529843,0.18505578640153708
A055_1,-0.5696117,-0.30951482,0.55810857,0.18400842413844493,0.18106223414529843,0.18505578640153708
A055_2,0.5853363,0.45510453,0.7109076,0.18400842413844493,0.18106223414529843,0.18505578640153708
A055_3,-0.96024054,0.080875635,-0.92177355,0.18400842413844493,0.18106223414529843,0.18505578640153708
A055_4,-1.6115532,-1.3123851,-0.72173434,0.18400842413844493,0.18106223414529843,0.18505578640153708
A056_1,0.5880757,1.4378949,0.8162025,0.18400842413844493,0.18106223414529843,0.18505578640153708
A056_2,-0.47084087,0.040707663,0.85902596,0.18400842413844493,0.18106223414529843,0.18505578640153708
A056_3,0.65040356,-0.5716471,0.092396036,0.18400842413844493,0.18106223414529843,0.18505578640153708
A056_4,-1.6172597,-0.8654745,-1.2420486,0.18400842413844493,0.18106223414529843,0.18505578640153708
A057_1,-0.38529196,0.39527372,0.35145506,0.18400842413844493,0.18106223414529843,0.18505578640153708
A057_2,-0.6375781,-1.0911497,-0.515131,0.18400842413844493,0.18106223414529843,0.18505578640153708
A057_3,-0.89421827,-0.11001849,-0.38139778,0.18400842413844493,0.18106223414529843,0.18505578640153708
A057_4,-1.771484,-0.9586871,-1.030655,0.18400842413844493,0.18106223414529843,0.18505578640153708
A058_1,0.7343927,1.4684371,1.5309399,0.18400842413844493,0.18106223414529843,0.18505578640153708
A058_2,-1.0083666,-0.34788018,-0.8247137,0.18400842413844493,0.18106223414529843,0.18505578640153708
A058_3,-0.41742364,-0.98268205,0.70266163,0.18400842413844493,0.18106223414529843,0.18505578640153708
A058_4,-0.52652204,-0.75657463,-0.4368326,0.18400842413844493,0.18106223414529843,0.18505578640153708
A059_1,1.6541603,0.72138786,0.9570011,0.18400842413844493,0.18106223414529843,0.18505578640153708
A059_2,1.4520404,0.025118008,1.3982602,0.18400842413844493,0.18106223414529843,0.18505578640153708
A059_3,1.5378256,0.6753892,0.963542,0.18400842413844493,0.18106223414529843,0.18505578640153708
A059_4,0.24462421,0.2554821,0.22562166,0.18400842413844493,0.18106223414529843,0.18505578640153708
A060_1,-0.55723315,0.32123107,-0.53788126,0.18400842413844493,0.18106223414529843,0.18505578640153708
A060_2,0.7893203,-0.07517709,0.91475916,0.18400842413844493,0.18106223414529843,0.18505578640153708
A060_3,-0.5503674,0.40378293,-0.44422102,0.18400842413844493,0.18106223414529843,0.18505578640153708
A060_4,0.6760069,-0.3545046,0.387995,0.18400842413844493,0.18106223414529843,0.18505578640153708
A061_1,2.5558193,2.6467564,2.4958603,0.18400842413844493,0.18106223414529843,0.18505578640153708
A061_2,1.0845637,-0.3412706,0.96152943,0.18400842413844493,0.18106223414529843,0.18505578640153708
A061_3,-0.18079984,0.5075989,1.1970226,0.18400842413844493,0.18106223414529843,0.18505578640153708
A061_4,-0.36844313,0.103058495,-1.1623126,0.18400842413844493,0.18106223414529843,0.18505578640153708
A062_1,2.1440518,-0.26111373,1.7350023,0.18400842413844493,0.18106223414529843,0.18505578640153708
A062_2,-0.19004127,1.1770017,0.2814222,0.18400842413844493,0.18106223414529843,0.18505578640153708
A062_3,-1.017776,-0.61559963,-1.5745771,0.18400842413844493,0.18106223414529843,0.18505578640153708
A062_4,-1.4717009,-1.0091069,-0.39362198,0.18400842413844493,0.18106223414529843,0.18505578640153708
A063_1,0.95317477,1.1625708,1.0519459,0.18400842413844493,0.18106223414529843,0.18505578640153708
A063_2,0.9131872,0.5325018,0.9581305,0.18400842413844493,0.18106223414529843,0.18505578640153708
A063_3,0.34014595,-0.8611107,0.24461098,0.18400842413844493,0.18106223414529843,0.18505578640153708
A063_4,-0.69964474,-0.40185818,-1.1032432,0.18400842413844493,0.18106223414529843,0.18505578640153708
A064_1,2.109158,0.46779466,1.4892237,0.18400842413844493,0.18106223414529843,0.18505578640153708
A064_2,0.7833948,0.81379473,1.1924535,0.18400842413844493,0.18106223414529843,0.18505578640153708
A064_3,0.45392132,-0.00020932853,0.31049508,0.18400842413844493,0.18106223414529843,0.18505578640153708
A064_4,-0.77925384,-0.16528217,-1.1435624,0.18400842413844493,0.18106223414529843,0.18505578640153708
A065_1,-1.2000873,-1.4588783,-1.9362714,0.18400842413844493,0.18106223414529843,0.18505578640153708
A065_2,-0.03844825,-0.28807312,-0.52654296,0.18400842413844493,0.18106223414529843,0.18505578640153708
A065_3,-1.759539,-1.5858643,-0.66825557,0.18400842413844493,0.18106223414529843,0.18505578640153708
A065_4,-2.1807835,-1.9469684,-1.8483789,0.18400842413844493,0.18106223414529843,0.18505578640153708
A066_1,0.24455604,-0.6176338,0.6634876,0.18400842413844493,0.18106223414529843,0.18505578640153708
A066_2,-0.06592085,-0.54238325,-0.25054365,0.18400842413844493,0.18106223414529843,0.18505578640153708
A066_3,-0.084691845,-0.90424377,-1.3939267,0.18400842413844493,0.18106223414529843,0.18505578640153708
A066_4,-1.02581,-0.64015996,-1.0364776,0.18400842413844493,0.18106223414529843,0.18505578640153708
A067_1,0.50710076,-0.4988463,0.1650472,0.18400842413844493,0.18106223414529843,0.18505578640153708
A067_2,-1.3151815,-0.6715751,-1.3563602,0.18400842413844493,0.18106223414529843,0.18505578640153708
A067_3,-1.2538954,-1.0622015,-1.0841886,0.18400842413844493,0.18106223414529843,0.18505578640153708
A067_4,-1.2969191,-1.3679347,-1.3213913,0.18400842413844493,0.18106223414529843,0.18505578640153708
A068_1,1.4674231,0.53328264,1.410382,0.18400842413844493,0.18106223414529843,0.18505578640153708
A068_2,-0.21165757,0.70221436,-0.41783303,0.18400842413844493,0.18106223414529843,0.18505578640153708
A068_3,1.1088463,-0.2542046,0.925615,0.18400842413844493,0.18106223414529843,0.18505578640153708
A068_4,-0.4063898,-0.38535267,-0.7124238,0.18400842413844493,0.18106223414529843,0.18505578640153708
A069_1,-0.60472757,-0.9125493,-0.42725462,0.18400842413844493,0.18106223414529843,0.18505578640153708
A069_2,-0.9480726,-0.61810243,-1.008539,0.18400842413844493,0.18106223414529843,0.18505578640153708
A069_3,0.42871246,-1.557308,-0.1759938,0.18400842413844493,0.18106223414529843,0.18505578640153708
A069_4,-0.79863966,-1.8080552,-1.6887623,0.18400842413844493,0.18106223414529843,0.18505578640153708
A070_1,0.8467908,-0.1898174,-0.26809466,0.18400842413844493,0.18106223414529843,0.18505578640153708
A070_2,0.85549766,-0.52576,0.21388085,0.18400842413844493,0.18106223414529843,0.18505578640153708
A070_3,-0.20475201,-0.71396816,-0.8844945,0.18400842413844493,0.18106223414529843,0.18505578640153708
A070_4,-0.9903854,-0.66782606,-0.7163569,0.18400842413844493,0.18106223414529843,0.18505578640153708
A071_1,0.62343884,1.6251662,-0.08626795,0.18400842413844493,0.18106223414529843,0.18505578640153708
A071_2,1.1351099,0.44306988,-0.13987228,0.18400842413844493,0.18106223414529843,0.18505578640153708
A071_3,0.1571826,-1.6378914,-0.86999863,0.18400842413844493,0.18106223414529843,0.18505578640153708
A071_4,-0.09609329,-0.1349813,0.039641358,0.18400842413844493,0.18106223414529843,0.18505578640153708
A072_1,1.4147393,0.24224699,1.2467914,0.18400842413844493,0.18106223414529843,0.18505578640153708
A072_2,1.5760407,1.1363705,0.6425284,0.18400842413844493,0.18106223414529843,0.18505578640153708
A072_3,-0.4084712,-0.30795643,-0.9824189,0.18400842413844493,0.18106223414529843,0.18505578640153708
A072_4,0.41624227,0.20522468,-0.33984432,0.18400842413844493,0.18106223414529843,0.18505578640153708
A073_1,0.50493693,1.4250036,0.6491795,0.18400842413844493,0.18106223414529843,0.18505578640153708
A073_2,0.022995846,-0.12283808,0.34298396,0.18400842413844493,0.18106223414529843,0.18505578640153708
A073_3,0.7946004,0.28214413,1.0639614,0.18400842413844493,0.18106223414529843,0.18505578640153708
A073_4,0.7223837,0.1086369,1.1108174,0.18400842413844493,0.18106223414529843,0.18505578640153708
A074_1,1.1741617,-0.047841858,1.0447057,0.18400842413844493,0.18106223414529843,0.18505578640153708
A074_2,-0.113810375,0.7237121,-0.1377747,0.18400842413844493,0.18106223414529843,0.18505578640153708
A074_3,-1.3001311,-0.08485697,0.6417767,0.18400842413844493,0.18106223414529843,0.18505578640153708
A074_4,-1.775577,0.89617574,-1.3326964,0.18400842413844493,0.18106223414529843,0.18505578640153708
A075_1,0.8482938,0.67853653,0.5441015,0.18400842413844493,0.18106223414529843,0.18505578640153708
A075_2,0.06919786,1.3905299,-0.00175215,0.18400842413844493,0.18106223414529843,0.18505578640153708
A075_3,0.024248302,-2.2233958,-1.2768481,0.18400842413844493,0.18106223414529843,0.18505578640153708
A075_4,-0.9616739,-0.10103297,-1.2852142,0.18400842413844493,0.18106223414529843,0.18505578640153708
A076_1,0.22940788,0.005753556,-0.30291128,0.18400842413844493,0.18106223414529843,0.18505578640153708
A076_2,-0.7880613,-0.980491,-0.9978115,0.18400842413844493,0.18106223414529843,0.18505578640153708
A076_3,-0.91297406,-0.83319366,-1.390087,0.18400842413844493,0.18106223414529843,0.18505578640153708
A076_4,-1.352213,-1.3413241,-1.4389797,0.18400842413844493,0.18106223414529843,0.18505578640153708
A077_1,1.5164262,0.043987203,1.2166464,0.18400842413844493,0.18106223414529843,0.18505578640153708
A077_2,-0.6011215,-0.19732264,0.3902021,0.18400842413844493,0.18106223414529843,0.18505578640153708
