predictor_value,partial_residual
1.0,0.049686773069761304
1.0,0.16928008383049206
21.9,-0.0503635772687269
21.9,-0.04802020418829148
80.88,-0.08128855741718181
80.88,-0.1470836554194705
145.31,0.07983391884908024
145.31,-0.02281604334245009
1.0,0.09339937383474847
1.0,-0.009229537626742966
24.57,0.0548500907862858
24.57,-0.016845534240013765
72.55,0.0863659297881625
72.55,-0.1750156975832309
148.85,-0.09849383574990069
148.85,-0.02636662909192207
1.0,0.06037204080055945
1.0,0.09926359717532537
25.6,-0.09105125731308919
25.6,-0.16010765347867248
166.33,0.0776363303764788
166.33,0.0972659138173955
166.87,-0.1329453865575437
166.87,-0.14715840291422164
1.0,-0.10033423095455332
1.0,-0.02869413656809152
24.77,0.009500911197717158
24.77,-0.11242827447511107
79.66,0.02138484631214719
79.66,0.06649404842827097
147.13,0.015929045276221597
147.13,-0.0618979206158197
1.0,-0.05862547514079466
1.0,-0.0337690064853269
25.66,0.11232360854989755
25.66,0.15790435232838898
70.56,0.08515982723026677
70.56,-0.14031559346022288
148.87,-0.05313008160519842
148.87,-0.10848539162105722
1.0,-0.04251736222445381
1.0,-0.011812940352611843
23.69,0.013180563883884028
23.69,0.10262610300083755
70.59,0.07666254068031987
70.59,0.03481817035898628
146.54,-0.08892800692310131
146.54,-0.02765841012347879
1.0,0.06557458287693615
1.0,0.0600216948072577
32.85,-0.11525682323579978
32.85,0.07025752168827426
80.64,0.02860140243258167
80.64,0.029432370005803545
150.8,-0.14223555621903317
150.8,-0.12012195011397638
1.0,-0.19684910905129385
1.0,-0.09479965793968573
20.61,0.06663267029380711
20.61,0.08259548615460784
61.28,0.07856472175003257
61.28,-0.02930114363470218
140.49,0.017842587399840425
140.49,-0.04690721937235768
1.0,0.06690322501845944
1.0,-0.0415736396594061
34.03,-0.12832561263161632
34.03,0.06566826411575835
83.64,-0.16522363135397963
83.64,-0.06447277622507833
150.87,-0.001430861704601466
150.87,0.06279800118801213
1.0,0.2090063624763375
1.0,-0.1521020811488966
28.69,-0.08490868037166496
28.69,-0.12854364292291623
83.68,0.11215403842326298
83.68,-0.12276093261342831
154.76,0.03870309713051257
154.76,-0.16902883597611779
1.0,0.047083916714802256
1.0,-0.06724090117943762
26.85,-0.027994417916499904
26.85,0.05301154601296761
78.25,0.08349909964451904
78.25,-0.01081333943172327
145.78,-0.2267158896053314
145.78,-0.1199415038597561
1.0,-0.0016205377270039002
1.0,-0.007173425796682363
30.21,0.05814062855424932
30.21,-0.06462276984729172
74.19,0.013244009284303703
74.19,-0.04785084953290973
140.39,0.060047404510696865
140.39,-0.06553561874671024
1.0,-0.010849282434731065
1.0,-0.08891679038745051
24.15,-0.0049234417695092035
24.15,0.02851959642390334
74.46,-0.04146363576294769
74.46,-0.05572787293454899
141.71,0.01168501585387554
141.71,-0.00025646210179903345
1.0,-0.05906682225604456
1.0,0.11549724873860442
25.63,-0.15882603392738487
25.63,-0.10038841855614596
72.2,0.06356691076133618
72.2,-0.05635574705565034
145.07,0.007000932089636883
145.07,0.017766712910577145
1.0,-0.11291596256052763
1.0,-0.019053645951843577
29.57,0.006188468668634451
29.57,-0.003293210632851684
91.47,0.13425782818396007
91.47,0.00939860429130715
145.65,-0.016491659936319375
145.65,-0.1752330495788512
1.0,-0.007666520345004722
1.0,0.017189948310463034
23.33,0.17710166364462127
23.33,0.2219937460302756
72.94,-0.17939814901319778
72.94,0.11952254366681349
137.74,-0.43163585483898925
137.74,0.015495343680757993
1.0,-0.06080341872820252
1.0,0.061129073319078
26.48,-0.10484604214388087
26.48,-0.04031833418142321
75.46,0.016768310986594197
75.46,0.1418589009888192
147.65,-0.03305672192574084
147.65,-0.08858685526479505
1.0,-0.06224728331487519
1.0,0.1567612321242183
28.26,0.06704695468083302
28.26,0.026804378989801175
74.58,-0.15698917615891422
74.58,-0.03556003088592541
145.92,-0.11685379976648483
145.92,-0.028772730639331077
1.0,0.11464188107403203
1.0,0.0564574140569851
22.82,0.07548348773971705
22.82,-0.10785080001990374
72.26,-0.20387727972169914
72.26,0.05047961843871394
138.91,0.08648632571918816
138.91,-0.17849290438120072
1.0,-0.07780993440224496
1.0,0.12482431203100061
28.43,-0.18393804699294627
28.43,-0.029982444081092442
93.26,0.01788110177380495
93.26,0.0851248330744939
143.14,0.05192518406052597
143.14,-0.03700253710707775
1.0,-0.18857415375144218
1.0,-0.06430248041761191
32.95,0.13516054712627049
32.95,0.12420865845035846
71.93,-0.17464206694302722
71.93,0.004802965369086625
150.46,-0.13038849517728857
150.46,0.1419689539358539
1.0,0.12686211046031057
1.0,0.14937939782922857
32.41,-0.10947517003960149
32.41,-0.02114731245095501
71.56,-0.026837197934088536
71.56,-0.005352119220771806
143.85,-0.042764451348477193
143.85,-0.13509846930889338
1.0,-0.07730881218252342
1.0,-0.04426520902413169
57.18,-0.034617180403619226
57.18,-0.1350734875827112
80.16,0.00907526151190188
80.16,-0.028771585840318335
144.51,0.0805122913444137
