composite_ID,TC_IFR-N-i1,TC_IFR-N-i2,TC_IFR-N-i3,TC_IFR-N-i4,TC_IFR-N-i5,TC_IFR-N-i6,TC_IFR-U-i1,TC_IFR-U-i2,TC_IFR-U-i3,TC_IFR-U-i4,TC_IFR-U-i5,TC_IFR-U-i6,TC_IFR-D-i1,TC_IFR-D-i2,TC_IFR-D-i3,TC_IFR-D-i4,TC_IFR-D-i5,TC_IFR-D-i6,TC_IFR-O-i1,TC_IFR-O-i2,TC_IFR-O-i3,TC_IFR-O-i4,TC_IFR-O-i5,TC_IFR-O-i6,TC_ICR-N-i1,TC_ICR-N-i2,TC_ICR-N-i3,TC_ICR-N-i4,TC_ICR-N-i5,TC_ICR-N-i6,TC_ICR-U-i1,TC_ICR-U-i2,TC_ICR-U-i3,TC_ICR-U-i4,TC_ICR-U-i5,TC_ICR-U-i6,TC_ICR-D-i1,TC_ICR-D-i2,TC_ICR-D-i3,TC_ICR-D-i4,TC_ICR-D-i5,TC_ICR-D-i6,TC_ICR-O-i1,TC_ICR-O-i2,TC_ICR-O-i3,TC_ICR-O-i4,TC_ICR-O-i5,TC_ICR-O-i6,TC_IRE-N-i1,TC_IRE-N-i2,TC_IRE-N-i3,TC_IRE-N-i4,TC_IRE-N-i5,TC_IRE-N-i6,TC_IRE-U-i1,TC_IRE-U-i2,TC_IRE-U-i3,TC_IRE-U-i4,TC_IRE-U-i5,TC_IRE-U-i6,TC_IRE-D-i1,TC_IRE-D-i2,TC_IRE-D-i3,TC_IRE-D-i4,TC_IRE-D-i5,TC_IRE-D-i6,TC_IRE-O-i1,TC_IRE-O-i2,TC_IRE-O-i3,TC_IRE-O-i4,TC_IRE-O-i5,TC_IRE-O-i6
A091_1,1.0,0.2,0.6,0.2,0.2,1.0,1.0,1.0,0.6,0.2,0.2,0.2,1.0,0.8,1.0,0.2,0.2,0.2,0.6,0.8,0.6,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,1.0,0.2,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,1.0,0.6,1.0,0.6,0.8,0.6,0.6,0.2,1.0,0.6,0.6,0.6,0.4,0.4,0.4
A091_2,1.0,0.8,0.8,0.8,0.8,1.0,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,1.0,0.6,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,0.2,0.6,0.6,0.6,0.6,0.6,0.2,0.6,0.6,1.0,0.6,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.8,1.0,0.8,0.6,0.6,0.2,0.6,0.4,1.0,0.2,0.2,0.2,0.2,0.2,0.2
A091_3,0.2,0.2,0.6,0.2,0.4,0.8,0.6,0.4,0.2,0.6,0.2,0.2,0.6,0.4,0.2,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,1.0,0.6,1.0,1.0,0.8,1.0,0.6,0.4,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.6,1.0,0.4,0.8,0.6,0.6,0.6,0.6,0.4,0.6,0.2,0.2,0.2,0.2,0.2,0.2
A091_4,0.2,0.2,1.0,1.0,0.2,1.0,0.4,1.0,0.6,0.2,0.2,0.2,1.0,1.0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,0.6,1.0,0.6,1.0,0.6,0.6,0.6,1.0,0.4,0.6,1.0,0.4,0.4,1.0,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,0.6,0.6,0.6,1.0,0.6,0.6,1.0,0.6,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2
A092_1,0.2,0.2,0.4,0.2,0.2,0.6,1.0,0.2,1.0,1.0,0.2,0.2,0.4,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.4,0.4,1.0,0.2,0.4,0.2,0.2,0.4,0.4,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.4,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2
A092_2,0.2,0.2,1.0,1.0,0.2,0.2,0.2,0.8,1.0,1.0,0.8,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.4,1.0,1.0,1.0,1.0,0.4,0.8,1.0,1.0,1.0,1.0,0.4,0.2,0.4,0.2,0.6,0.4,0.4,0.2,0.2,1.0,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.2,0.6,0.4,0.2,0.6,0.4,0.4,0.2,0.2,1.0,0.2,0.2,0.2
A092_3,0.4,0.2,1.0,0.4,0.4,0.2,1.0,0.4,0.4,0.2,0.2,0.2,0.2,0.6,0.6,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,0.2,0.2,0.6,0.6,0.6,0.6,0.2,0.6,0.4,1.0,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0.6,1.0,1.0,1.0,0.6,0.6,1.0,0.2,1.0,1.0,1.0,0.6,0.4,0.4,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2
A092_4,0.2,0.2,0.2,0.2,0.8,0.2,0.6,0.4,0.2,0.6,0.8,0.6,0.8,0.4,0.2,0.4,0.8,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.6,0.8,0.6,0.4,0.6,0.4,0.2,0.6,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.8,1.0,0.8,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2
A093_1,0.8,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,0.2,0.2,0.8,1.0,1.0,0.4,0.2,0.2,1.0,0.8,1.0,0.8,0.2,0.2,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.8,1.0,0.8,1.0,0.6,1.0,0.8,1.0,1.0,0.8,0.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,0.8,1.0,0.8,0.4,0.6,1.0,0.8,0.8,1.0,0.6,0.6,0.6
A093_2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.8,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6
A093_3,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.6,0.8,0.8,0.8,0.8,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.4,0.4,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.6,0.6,0.8,0.4,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.6
A093_4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A094_1,0.2,0.2,0.6,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,0.8,0.4,0.4,0.6,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.4,1.0,1.0,1.0,1.0,0.6,1.0,0.6,0.4,0.4,0.4,0.2,0.6,0.6,0.4,0.4,0.4,0.2,0.4,0.6,0.4,0.2,0.4,0.2,0.2
A094_2,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.8,1.0,1.0,1.0,0.6,1.0,0.4,1.0,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4
A094_3,0.2,0.2,0.6,0.6,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.8,1.0,1.0,0.6,1.0,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.4,1.0,1.0,1.0,0.8,1.0,0.4,0.2,0.2,0.2,0.2,0.6,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.4
A094_4,0.2,0.2,1.0,1.0,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.6,1.0,1.0,0.6,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.8,1.0,1.0,0.4,0.4,0.6,0.4,0.2,0.6,0.2,0.2,0.6,0.4,1.0,0.6,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2
A095_1,1.0,0.2,1.0,0.2,0.2,1.0,1.0,0.2,1.0,0.2,0.2,0.6,0.6,0.2,0.8,1.0,0.2,0.6,0.8,0.2,1.0,0.2,0.2,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0,0.6,0.4,1.0,0.6,0.4,1.0,0.6,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,1.0,0.6,1.0,0.6,0.4,1.0,0.6,0.6,0.6
A095_2,0.6,0.2,0.6,0.8,0.2,0.2,0.6,0.4,0.2,0.2,0.8,0.2,0.4,0.4,0.2,0.2,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.2,1.0,0.4,1.0,1.0,1.0,1.0,0.2,0.4,1.0,0.8,0.6,0.6,0.2,0.4,0.4,0.4,0.4,0.6,0.2,0.4,0.4,1.0,0.2,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,0.8,1.0,0.2,0.6,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.8,0.6,0.4
A095_3,0.2,0.2,0.2,0.2,0.2,1.0,0.6,1.0,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.6,1.0,0.6,0.2,0.2,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.4,0.6,0.8,0.2,0.4,0.6,0.4,0.8,0.4,0.6,0.4,0.4
A095_4,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.8,0.2,0.8,0.8,1.0,1.0,0.8,0.2,0.4,0.6,0.8,0.6,0.4,0.2,0.2,0.4,0.4,0.2,0.6,0.2,0.2,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.4,0.4,0.4,0.6,0.6,0.6,0.2,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.6,0.4
A096_1,0.4,0.6,1.0,1.0,0.4,1.0,0.8,0.8,1.0,0.8,0.4,0.8,1.0,0.8,1.0,0.8,0.6,0.8,0.8,0.6,1.0,0.6,0.4,0.4,1.0,1.0,1.0,0.4,1.0,0.2,1.0,1.0,1.0,0.4,1.0,0.6,0.6,1.0,1.0,0.4,1.0,0.6,0.8,1.0,1.0,0.2,0.6,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,0.6,1.0,0.8,1.0,1.0,0.8,0.6,0.8,1.0,1.0,1.0,0.8,0.6,0.8
A096_2,0.6,0.2,0.2,0.2,0.2,1.0,1.0,1.0,0.6,1.0,0.6,0.4,0.6,0.8,0.8,1.0,0.2,0.6,1.0,0.8,0.8,0.8,0.6,0.6,0.8,0.2,0.6,0.2,0.8,0.2,0.8,0.2,0.6,0.2,0.6,0.4,0.8,0.2,0.6,0.2,0.6,0.4,0.8,0.2,0.6,0.2,0.6,0.4,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.8,1.0,0.6,0.6,0.6,0.8,0.8,0.8,0.4,0.6
A096_3,0.4,0.6,0.8,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.6,0.6,1.0,0.8,0.8,0.6,0.6,0.6,0.8,0.8,0.6,0.8,0.4,0.6,0.8,0.6,0.2,1.0,0.8,1.0,0.4,0.8,0.2,1.0,1.0,0.6,0.6,0.6,0.2,0.8,1.0,0.8,0.6,0.6,0.2,0.8,1.0,0.8,1.0,0.4,1.0,0.8,1.0,1.0,0.8,0.2,1.0,0.6,0.6,0.8,0.6,0.2,1.0,0.6,0.6,0.6,0.6,0.2,1.0,0.8,0.6,0.8
A096_4,0.2,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,0.4,0.8,0.8,0.6,0.6,0.6,0.2,1.0,0.8,0.8,0.6,0.8,0.2,0.2,1.0,1.0,1.0,1.0,0.4,0.4,0.8,0.6,1.0,0.8,0.6,0.4,0.6,1.0,0.8,0.8,0.6,0.4,1.0,0.8,1.0,1.0,0.4,0.6,1.0,1.0,1.0,0.6,0.2,0.8,1.0,0.8,1.0,0.6,0.2,0.4,0.6,1.0,0.6,0.6,0.2,0.6,1.0,1.0,1.0,0.6,0.2
A097_1,0.4,0.4,1.0,1.0,0.4,0.4,0.4,1.0,0.2,0.4,0.2,0.2,0.4,0.6,0.2,0.2,0.2,0.2,0.4,1.0,0.2,0.2,0.2,0.2,0.4,0.2,0.4,1.0,0.4,1.0,0.4,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.4,0.6,0.4,1.0,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.4,1.0,0.4,0.4
A097_2,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.6,0.4,0.6,0.6,0.4,0.6,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.8,0.8,0.4,0.6,0.6,0.4,0.8,0.4,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2
A097_3,0.6,0.4,0.8,0.4,0.4,0.2,0.4,0.4,0.8,0.4,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.6,0.4,1.0,0.2,0.6,0.6,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.8,0.4,0.6,0.8,0.6,0.8,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
A097_4,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.6,0.4,0.6,0.4,0.6,0.6,0.4,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.2,0.2
A098_1,0.2,0.6,0.8,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.6,0.6,0.4,0.4,0.2,0.8,0.4,0.4,0.4,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,0.4,0.2,0.8,0.4,0.2,0.6,0.6,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.6,0.2,0.4,1.0,0.8
A098_2,0.4,0.2,1.0,0.2,0.4,0.4,0.2,1.0,1.0,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.4,0.2,0.4
A098_3,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.6,0.4,0.4,0.4,0.2,1.0,0.4,0.4,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.4,0.4,0.4,0.2,1.0,0.6,0.6,0.4,0.2,0.2,1.0,0.6,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.6,0.6,0.6,1.0,0.6,0.4,0.6,0.8,0.4,1.0,1.0
A098_4,0.2,0.2,1.0,1.0,0.2,0.2,0.2,0.2,1.0,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.4,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.6,0.4,0.4,0.2,0.2,0.4,0.6,0.4,1.0,0.8,0.2,0.6,1.0,1.0,0.8,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.2,1.0,1.0,0.6,0.4,0.4,0.6,0.6,0.6,0.6,1.0,0.2,0.2,0.6
A099_1,1.0,0.6,0.8,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,0.4,1.0,0.6,0.6,0.6,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.4,1.0,0.8,1.0,1.0,0.4,0.4,1.0,0.8,1.0,0.4,0.4,0.4,1.0,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,1.0,0.8,1.0,1.0,0.6,0.6,1.0,0.8,1.0,0.6,0.4,0.4,1.0,0.4,0.4
A099_2,0.6,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,1.0,0.8,0.8,0.8,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0,0.8,0.6,0.6,0.4,0.8,0.4,0.4,0.2,0.4,0.4,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.6,0.4,0.8,0.4,0.6,0.6,0.4,0.4,0.4
A099_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.8,0.6,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.8,1.0,1.0,0.8,0.6,0.6,1.0,0.6,0.6,0.8,0.4,0.4,0.4,0.4,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.8,1.0,1.0,0.6,0.6,0.6,1.0,0.8,0.6,0.6,0.4,0.4,0.4,0.4,1.0,0.4
A099_4,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.6,0.4,0.4,1.0,0.4,0.4,0.2,0.4,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.4,1.0,0.4,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,1.0,0.4,0.4,0.4
A100_1,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.8,1.0,0.8,0.8,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8
A100_2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1.0,0.8,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
A100_3,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,1.0,0.8,1.0,0.8,0.8,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.8,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.6,1.0,0.8,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.8,0.6,0.8,0.6,0.2,0.6,0.6
A100_4,0.6,0.6,0.4,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.4,0.4,0.6,0.8,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.4,0.6,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.6,0.4,0.8,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4
A101_1,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.2,0.4,0.6,0.4,0.4,0.4,0.2,0.2,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.6,0.6,0.4,0.6,0.8,0.4,0.4,0.2,0.8,0.2,0.4,0.6,0.2,0.2,0.6,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.8,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.4,1.0,1.0,0.4,0.4,0.4,0.6,0.6,0.4,0.2,0.2,0.4,0.4,0.4
A101_2,0.2,0.2,0.2,0.4,0.8,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.4,1.0,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,1.0,1.0,0.8,0.8,0.2,0.2,0.8,0.2,0.8,0.4,0.2,0.2,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.4,0.2,1.0,1.0,0.4,1.0,1.0,1.0,0.6,0.2,0.8,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2
A101_3,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.8,0.6,0.6,0.2,0.2,0.4,0.4,0.4,0.6,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.6,0.4,0.6,0.6,0.8,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2
A101_4,0.2,0.2,0.2,0.4,0.6,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.8,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.6,0.6,0.2,0.6,0.6,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2
