UID,test,composite_ID,TSVR_hours,z_theta_accuracy,z_theta_confidence,Calibration
A022,T2,A022_T2,24.15,0.4853615442474484,-2.243613871854236,-1.325994879656867
A022,T3,A022_T3,74.46,-0.1255436882900399,-0.4688815291209171,-0.176969129378746
A022,T4,A022_T4,141.71,-0.0005845956143972,-0.9592147240089192,-0.4750924983677669
A023,T1,A023_T1,1.0,0.9269864826326936,0.329993449583624,-0.2454607923236664
A023,T2,A023_T2,25.63,-0.5175887133379102,0.5517852229653802,0.5018076427266166
A023,T3,A023_T3,72.2,0.1315943994630388,0.1419791472133372,0.012299094284856
A023,T4,A023_T4,145.07,-0.0016013159838502,0.5467206216589685,0.2716405103634747
A024,T1,A024_T1,1.0,0.3467226475786075,0.2943094899158473,-0.0071278795592004
A024,T2,A024_T2,29.57,0.1027186847817873,-0.0240180921555049,-0.0572226692623175
A024,T3,A024_T3,91.47,0.1554620178004383,0.0104598580539716,-0.0634074386820019
A024,T4,A024_T4,145.65,-0.8223248763731659,-0.1059146882560323,0.3103282804710111
A025,T1,A025_T1,1.0,1.0519005323883577,1.033028935198001,0.0478239554552627
A025,T2,A025_T2,23.33,1.7720035216359715,0.0997063621942168,-0.7324098613149942
A025,T3,A025_T3,72.94,-0.1674553285060481,-1.507874314072081,-0.673362822203595
A025,T4,A025_T4,137.74,-1.2129578318755363,-1.0232973636070772,0.0280582677869765
A026,T1,A026_T1,1.0,1.1130604032896705,0.6266487608777335,-0.1805468113628305
A026,T2,A026_T2,26.48,0.0596504863133225,0.2163018336708214,0.0808727639696815
A026,T3,A026_T3,75.46,0.8152113883549932,0.2495940603994987,-0.2359877131212859
A026,T4,A026_T4,147.65,-0.2900753571480824,0.6270804797877361,0.4387406051776463
A027,T1,A027_T1,1.0,1.0284185401071535,0.9760111590549084,0.0299285307026961
A027,T2,A027_T2,28.26,0.3469864830469922,0.5924290925665148,0.1404924792375683
A027,T3,A027_T3,74.58,-0.7514633475439367,-0.7819565696724113,-0.0559570382907795
A027,T4,A027_T4,145.92,-0.8953637416744017,-1.0689560795116546,-0.1346932301106614
A028,T1,A028_T1,1.0,1.6577348823930786,1.741092521237951,0.1314149834985366
